SMILES,molar_mass,log_p_sat
CC(CC(=O)C)C(=O)C,128.083729624,-1.6252516539898962
CC(=O)CCC(=O)C(C)(C)C(=O)C(=O)C(=O)C(CO)OO,302.10016753599996,-8.468521082957745
CC(=O)C(CC=O)(CC=O)O,158.0579088,-3.703334809738469
CC(CO)(C(CO)OO)ON(=O)=O,197.053551692,-5.46344155742847
CCC(=O)C=C(C)C1C(CC)(C(=O)O)O1,212.104858992,-6.709965388637482
CC(=O)C(=O)C(C1C(C=O)O1)O,172.037173356,-4.39577394691553
CC(=O)C(=O)CC(CO)C(C)(C)O,188.104858992,-4.806875401645539
CC(=O)CC(=O)C(=O)C(C)(C)OO,188.068473484,-3.330683119433888
CCC(=O)CCCO,116.083729624,-2.111820506081675
CC(C)OC(C)O,104.083729624,-1.1778319206319825
CC1(C)CC(C1CCC(=O)O)C(=O)CC=O,226.120509056,-7.473660722610156
C(CO)C(=O)C(C=O)OO,148.037173356,-4.400116927926312
CC(C(C=O)O)(C(=O)OO)ON(=O)=O,209.01716618400002,-2.735182176990464
CC(C(C)OO)OC(=O)C,148.073558864,-1.9746941347352296
CC(CON(=O)=O)(C(CO)ON(=O)=O)O,226.04371528000001,-4.073657553374345
CC(C(C)(CCO)O)OO,150.089208928,-5.473660722610156
C(=O)C(C=O)O,88.016043988,-0.5451551399914898
CCCCOC(CO)OO,150.089208928,-3.9706162223147903
CC(CON(=O)=O)(C(CC=O)CC=O)OO,235.069201756,-6.255707016877324
c1ccc(cc1)C(=O)OO,138.031694052,-1.5559552040819238
C(C=O)Cl,77.987242396,-0.4078232426041331
CC(C)C1C(C(C(=O)O1)OO)ON(=O)=O,221.053551692,-4.298432014944073
CCCC1=CC(=O)OC1=O,140.047344116,-2.515700160653214
CC(C(CCO)O)OO,136.073558864,-5.330683119433888
CCOC(C)OO,106.06299418,-1.5287082889410617
CC(=O)C(=O)CC(CO)O,146.0579088,-3.598599459218456
CC(=O)C(=O)C(=O)C=O,128.010958608,-0.5575202309355514
CCC12C=CC(C(C1O)OO2)OO,188.068473484,-6.157390760389438
CC(CON(=O)=O)C(=O)C,147.053157768,-1.4400933749638876
CCC1(C(C(=O)OC1=O)O)OO,176.032087976,-4.636388020107856
CCC(=O)C(=O)O,102.031694052,-0.5883802940367698
C(C1C(CO)(CO)O1)O,134.0579088,-5.647817481888637
CCCC12C(C(C(=C(C1(O)OO)O)N(=O)=O)OO2)ON(=O)=O,324.044109204,-6.761953896871205
CC(=O)C(CC=O)C(C)(C)OO,174.089208928,-3.696803942579511
CC(C=O)(C(=O)O)ON(=O)=O,163.01168688,-1.75448733218585
CCC(CON(=O)=O)OO,151.048072388,-1.2676062401770316
CC(C)(CC(=O)C(=O)CCC=O)C(CCO)O,244.13107374,-7.096367483915762
CCCC(=O)C=CC1C(C=O)O1,168.078644244,-3.9172146296835497
CC(C=O)(C(CO)O)OO,150.05282342,-3.721246399047171
Cc1cc(C)c(c(c1N(=O)=O)O)O,183.053157768,-2.75448733218585
CC(=CCOO)CO,118.06299418,-4.273272790973428
CC1(C)CC2C1CCC(C)(C(CCC2=O)O)ON(=O)=O,285.15762283600003,-6.847711655616943
CCC(=O)C(CC(=O)C)O,144.078644244,-2.790484985457369
C(C(=O)Cl)Cl,111.948270044,0.367355921026019
C(CC(CC(=O)OO)O)C=O,162.05282342,-3.906578314837765
CC(C(C)O)C(=O)C,116.083729624,-1.3124710387853658
CCCC(CC(=O)C(C)OO)O,176.104858992,-4.950781977329818
C(C(C(=O)OON(=O)=O)O)O,167.00660150000002,-1.7619538968712043
CC(C)C(C)OO,104.083729624,-0.8794260687941501
CC(=O)C(CC(=O)CC=O)C(C)(C)OO,216.099773612,-5.872895201635193
CC(CO)(C(=O)CO)OO,150.05282342,-4.092051478387727
CCC(C)(CCCO)O,132.115029752,-3.4989407377822483
CCCC(C=O)ON(=O)=O,147.053157768,-0.6655462488490691
C(=O)C(=O)C(CO)ON(=O)=O,163.01168688,-1.85078088734462
CC(CCO)(CON(=O)=O)O,165.063722452,-3.8416375079047502
CC(=O)C(C)(C)O,102.06807956,-0.5985994592184559
C(C(=O)O)O,76.016043988,-2.9871627752948275
CC(=O)C=CC1C(C(=O)O)O1,156.042258736,-6.645891560852599
C=CC(C(=O)OO)O,118.02660867200001,-1.3027706572402824
CCC(C)C(=O)C,100.088815004,0.1986570869544226
C=CC(CO)OO,104.047344116,-2.9318141382538383
CC1(C)CC(C1CC=O)C(=O)CCON(=O)=O,243.110672644,-4.669586226650809
CC(=O)C(CC=O)COO,146.0579088,-3.354577730650908
CC(C(=O)CCO)O,118.06299418,-2.735182176990464
C(C(CO)Cl)Cl,127.979570172,-1.3851027839668657
C(C(Cl)O)OO,111.9927217,-2.9546770212133424
CCC(C(C(=O)C)ON(=O)=O)O,177.063722452,-2.08460016478773
C(=O)C(Cl)(Cl)Cl,145.909297692,0.5237464668115644
CC(=O)C1(C)C(C(=O)OON(=O)=O)O1,205.02225156400002,-2.010995384301463
C=C(CCO)C(=O)CC(C)(C)C(CC=O)ON(=O)=O,273.121237328,-6.057991946977687
CCCCOCCO,118.099379688,-1.0851281824599497
CC(C(CO)ON(=O)=O)(C(=O)OON(=O)=O)OO,272.012809076,-3.136677139879544
CC(=O)C(=O)OCC(=O)OON(=O)=O,207.00151612000002,-2.252588192113577
C=C(C)C(C=O)CO,114.06807956,-1.4236586497942072
CCc1cc(c(C)c(c1O)N(=O)=O)N(=O)=O,226.05897142,-3.5654310959658013
CC(C)C(=O)C(=O)C(C=O)O,158.0579088,-2.1778319206319825
C=C(C)C(=O)OO,102.031694052,0.4345689040341987
CCC12C(C=CC(C)(C1O)OO2)O,186.089208928,-6.764471553092451
C(Cl)(Cl)O,99.948270044,0.4297522800024079
CC(=O)C(CC=O)CCO,144.078644244,-2.96657624451305
CC(=CCO)C(=O)O,116.047344116,-4.987162775294828
CC(CCC=O)O,102.06807956,-1.812479279163537
CCCCCC(=O)C(CC(=O)CC)O,200.1412445,-4.349692476868063
CCC(=CC(=O)OON(=O)=O)C(=O)C(C=O)O,247.03281624800002,-2.920818753952376
CC(=O)C(CCO)C(=O)C=O,158.0579088,-4.109020403010312
CC1C(C)(C(C(=O)O1)ON(=O)=O)OO,207.03790162800001,-4.459670525209126
CCC1(C(=O)OO)C(C)(C=CC=O)O1,200.068473484,-4.441291429466834
CC(=O)C(=O)CON(=O)=O,147.01677226,-0.8446639625349383
C=C(C)C(CCC(=O)O)CC(=O)O,186.089208928,-7.031050319018657
C(C=O)C(C(=O)O)OO,134.021523292,-4.324221658325915
Cc1cc(C)cc(c1)OO,138.06807956,-2.3861581781239307
C(CC(CC=O)ON(=O)=O)CO,177.063722452,-4.158640529545145
C(=O)C(C(=O)C1C(C=O)O1)O,158.021523292,-4.246416941107094
CC(CCOO)CO,120.078644244,-3.283162276700476
CC(C)(C=O)C(=O)OO,132.042258736,-0.9244530386074692
C(=O)C(=O)COO,104.01095860800001,-1.1432711096171173
CCC(C)(OC(=O)C)OO,148.073558864,-1.494850021680094
C(C(=O)C(CON(=O)=O)O)O,165.027336944,-3.623423042943488
CCCC(C)CC,100.12520051199999,0.919601023784111
C=C(C)C(CC(C(=O)O)O)CO,174.089208928,-6.856985199745905
CC(=O)CCC(=O)C(C)(C)C(C(=O)C(=O)CCO)O,272.12598836,-7.653647025549361
CC1(C)C2CC1C(C2)ON(=O)=O,171.089543276,-1.2494916051486538
CC(=O)C(C(C(=O)C)O)O,146.0579088,-2.266000713461613
CC(C(C)(C)C)OO,118.099379688,-1.1301817920206718
C=C(C)C(CCO)C(=O)O,144.078644244,-5.164943898279883
CC(=O)C(=O)CC(=O)CC(=O)OON(=O)=O,233.01716618400002,-3.3018994543766103
CCCCC(CC(=O)OON(=O)=O)O,207.074287136,-2.308918507877032
CCC(C)(CCC(=O)OON(=O)=O)O,207.074287136,-2.5734887386354246
C1CC(=O)CC(C1)ON(=O)=O,159.053157768,-2.4111682744057927
CCCc1cc(cc(c1O)N(=O)=O)N(=O)=O,226.05897142,-4.125518182300533
CC(=O)OC(=O)C(=O)COO,162.01643791200001,-3.709965388637482
CC12C=CC(C(C)(C1O)OO2)(O)O,188.068473484,-6.684029654543083
Cc1cc(c(c(C)c1C)O)N(=O)=O,181.073893212,-2.692503962086787
CC1(COC(=O)C1(C)OO)O,162.05282342,-4.33913452199613
C(C(=O)C(=O)COO)O,134.021523292,-3.312471038785365
CC(C)(C)OC,88.088815004,1.110589710299249
CC(=O)C(CC=O)C(=O)OO,160.037173356,-3.0310503190186573
CC(=O)C(C)(C)C,100.088815004,0.3242824552976926
CC(C=O)(C(CON(=O)=O)O)ON(=O)=O,224.02806521600002,-3.0
CC(COC=O)O,104.047344116,-1.4672456210075022
CC(C)(C)OCC(=O)OO,148.073558864,-1.9546770212133424
CC(=O)C(C=O)OO,118.02660867200001,-1.430626090384954
CCCC(=O)C(C(C1C(C=O)O1)O)OO,218.079038168,-5.844663962534939
CCc1ccc(C)cc1OO,152.083729624,-2.721246399047171
CC1(C=O)C(C)(C=O)O1,128.047344116,-2.0213630516155257
C(C(=O)C=O)C(=O)OON(=O)=O,176.99095143600002,-0.8860566476931632
C(CC(=O)O)CO,104.047344116,-4.429457060118103
CC(C)C(CON(=O)=O)O,149.068807832,-1.3334820194451191
CC1(C)C(CC1C(=O)O)C=O,156.078644244,-4.3260580013659125
CC(=CC(=O)OON(=O)=O)C(=O)C,189.027336944,-1.3788237182249647
C(CC=O)CCOO,118.06299418,-1.8961962790440432
CC(C)OC(C)C,102.104465068,0.5314789170422551
CCCC(=O)OON(=O)=O,149.032422324,0.4393326938302626
C(=CC(=O)OON(=O)=O)C(=O)C(C=O)O,219.00151612000002,-2.694648630553376
CC(CCO)C(C)ON(=O)=O,163.084457896,-2.623423042943488
CC(=O)C(C)(C(CO)OO)O,164.068473484,-3.9788107009300617
CCC(=CC(=O)C=O)C(=O)OO,172.037173356,-1.709965388637482
CCc1cccc(c1OO)O,154.06299418,-3.291579099865287
CC(=O)C(CCC(=O)CO)CC=O,186.089208928,-5.507239610973163
CC(=O)CCC(=O)CO,130.06299418,-2.9469215565165805
CC(=O)C(C)(C(C)(C=O)O)O,160.073558864,-2.309803919971486
CC(CCON(=O)=O)O,135.053157768,-1.7423214251308154
CCCC(C)C(=O)OO,132.078644244,-0.4685210829577448
CC(=CC(=O)OO)CO,132.042258736,-3.160521952625801
CC(C)C(=O)OON(=O)=O,149.032422324,0.6344772701607315
CCC(=O)C=O,86.036779432,1.0863598306747482
CCCCOCO,104.083729624,-1.51427857351842
CC(C)(CCOO)CO,134.094294308,-3.214670164989233
CC1(C)C(CC1C(=O)O)CC(=O)O,186.089208928,-7.0726296369609765
CCc1cc(C)c(c(c1O)O)N(=O)=O,197.068807832,-3.089909454405932
CC(=O)CC(C)(CO)OO,148.073558864,-3.07727454200674
CC(=O)CCC1C(CC1(C)C)C(CCC=O)(CON(=O)=O)OO,331.1631021399999,-7.703334809738469
CC(C)(C)C(=O)OO,118.06299418,0.1205739312058498
C(C(Cl)O)ON(=O)=O,140.982885288,-1.4282911681913124
C(C(=O)OO)Cl,109.977071636,-0.2328441339178195
CC(C)(CCC=O)O,116.083729624,-1.7958800173440752
CC(C(CO)ON(=O)=O)(C(=O)OO)OO,227.02773086800002,-4.177178354696896
CC(=O)C(=O)OCC(=O)OO,162.01643791200001,-3.214670164989233
CC1(C)C2CCC(CON(=O)=O)(C1C2)OO,231.110672644,-3.453457336521869
CC(=O)C(CO)CO,118.06299418,-2.3872161432802645
C(CO)C(=O)C(=O)C=O,130.026608672,-2.6478174818886377
C=C(C)C(CCC(=O)C)C=O,154.099379688,-2.575118363368933
CCCCCCCCC(CC)ON(=O)=O,217.167793596,-2.892790030352132
C=C(CCC=O)C(=O)CC(C)(C)C(CCO)O,242.151809184,-6.798602875679548
CC(=CC(=O)OON(=O)=O)C=O,175.01168688,-0.6478174818886375
CCCCCC(CC)O,130.135765196,-1.728158393463501
C(C=O)C(C(=O)C(=O)CO)OO,176.032087976,-4.769551078621726
C=C(CCC(=O)OO)C1CC(C)(C)C1CC=O,240.13615912,-5.314258261397736
C(Cl)(Cl)(Cl)OO,149.904212312,-0.0008694587126288
CC(C)(C(CON(=O)=O)O)O,165.063722452,-2.72584215073632
C=C1CCC(C(C)(CCC2C1CC2(C)C)ON(=O)=O)O,283.17835828,-5.847711655616943
CC(C)(C(=O)OON(=O)=O)OC=O,193.02225156400002,-0.9913998282380824
C(=CC(C=O)O)C=O,114.031694052,-3.230622673923861
CCC(=O)C=C(C)C(=O)C(=O)C,168.078644244,-2.696803942579511
CCC(=O)C=CC(=O)O,128.047344116,-3.428291168191312
CC(C)(C1CC=C(CC1)CO)OO,186.125594436,-6.27083521030723
CCC(c1ccccc1)ON(=O)=O,181.073893212,-2.308918507877032
CCCCC,72.093900384,1.9063350418050904
CC(=O)C(C(=O)OO)O,134.021523292,-2.142064735280571
CCC(=O)CC(CO)O,132.078644244,-2.705533773838407
CC(CC(C)O)O,104.083729624,-3.0574958938319194
CC(C)C(CC(=O)C)OO,146.094294308,-2.752026733638193
CC1(C)CC(C1CC=O)C(=O)C(=O)CC=O,224.104858992,-5.055024091587952
C=C(CC=O)C1CC(C)(C)C1CC=O,194.130679816,-3.627087997029893
CC(C)(C(=O)CC=O)O,130.06299418,-1.8860566476931635
CC(C(=O)CON(=O)=O)(C(=O)O)ON(=O)=O,238.00732977200002,-2.5900668766687054
CC1=CC(C)OC1=O,112.052429496,-2.193820026016113
CC(C)(C(=O)OON(=O)=O)ON(=O)=O,210.01241515200002,-0.2291479883578558
C(C=O)C(=O)C(=O)CC=O,142.026608672,-3.2471835688117285
CCCC(O)OCCO,134.094294308,-3.7878123955960414
CC(=O)C(=O)OC(C)(C(=O)C)OO,190.04773804,-3.625251653989896
CC(=O)CCC1C(CC1(C)C)C(=O)C(CC=O)O,254.151809184,-6.690369832574102
C(CC(=O)OO)C=O,118.02660867200001,-1.9030899869919435
CC(C)C(=O)CON(=O)=O,147.053157768,-1.288192770958809
CC1(C)C2CC1C(C)(C(=O)C2)ON(=O)=O,213.10010796,-2.9706162223147903
CC(C)(C(C(=O)OON(=O)=O)ON(=O)=O)O,240.02297983600002,-1.4881166390211256
Cc1cccc(c1)OO,124.052429496,-1.882728704344236
CC(C(C)(CC=O)O)O,132.078644244,-2.0856568428805597
CC1=C(C)C(=O)C(C(C1=O)O)OO,186.05282342,-5.761953896871205
CC12C=CC(C(C1O)OO2)(O)OO,190.04773804,-5.876148359032914
CCC1=C(C)C(=O)C(C(C1=O)O)OO,200.068473484,-6.109020403010312
CC(C)(CC=O)C(CC=O)ON(=O)=O,203.079372516,-3.493494967595128
CCC(=O)CCC=O,114.06807956,-1.07727454200674
CCC(CCC(C)OO)O,148.109944372,-3.486782399932061
CC(=O)CCC1C(C)(C)CC1(C(=O)CCO)OO,258.14672380400003,-6.742321425130816
CC(CC(=O)C(C)OO)O,148.073558864,-4.590066876668706
CCC(CCC(=O)OO)O,148.073558864,-2.785156151952302
CCc1ccc(C)c(c1OO)N(=O)=O,197.068807832,-3.31069114087638
C=CC(=O)O,72.021129368,-0.8446639625349383
C(=CCON(=O)=O)CO,133.037507704,-2.4282911681913126
CCCOC(=O)C,102.06807956,0.0899051114393979
C=C(CCC(=O)OO)C1CC(C)(C)C1CCC(=O)O,270.14672380400003,-7.747146969020107
CCCC(OC(=O)C)OO,148.073558864,-2.0665127121512947
CC(C)(C(=O)CC=O)C(=O)O,158.0579088,-4.350665141287858
CC(=C(C=O)N(=O)=O)C(=O)O,159.01677226,-3.5100415205751654
CC(=O)CC(=O)C(C)(COO)O,176.068473484,-3.571865205971211
CC(C)C1C(C(C(=O)O1)OO)O,176.068473484,-5.97061622231479
C=C(C)C(CO)C(=O)O,130.06299418,-4.004803708402821
C(C(Cl)O)(Cl)O,129.958834728,-0.8210230527068306
C=CC(CON(=O)=O)OO,149.032422324,-1.863279432843593
CC(C=O)C(C)CO,116.083729624,-1.9100948885606024
CC(CC(=O)OC(=O)C)OO,162.05282342,-4.361510743045363
CCCCCCC(CC(=O)CC)OO,202.156894564,-5.005682847330363
CCC(C(=O)O)OC(=O)C(=O)C,174.05282342,-4.567030709125595
CCC(C)(CC)OO,118.099379688,-1.079876673709276
CC(C)(C)OCCO,118.099379688,-1.176525770829699
CCCCC(=O)C(CC(=O)CC)OO,202.120509056,-4.403402904373539
CC(CC(=O)C)C(=O)OO,146.0579088,-2.6861327796308467
CC(CON(=O)=O)(C(CC=O)CO)OO,223.069201756,-6.103473782510445
CC(=O)C(=O)CC(=O)CC(=O)OO,188.032087976,-4.086716098239582
C(CCON(=O)=O)CO,135.053157768,-2.1817741063860443
C(CC(=O)COO)C=O,132.042258736,-3.42712839779952
CCC(O)OC(=O)C,118.06299418,-0.910094888560602
CC1(C=O)C(C)(C(=O)O)O1,144.042258736,-3.4685210829577446
CC(C)(C=O)C(C=O)C(=O)OON(=O)=O,219.03790162800001,-2.1567672219019904
CC1(C)CC(C1CCC(=O)O)C(=O)CCO,228.13615912,-8.023650020996726
CC1(C)C2C(=O)CC(=O)C1C2O,168.078644244,-6.139661993429006
CC1(C(CC(=O)CC1O)O)O,160.073558864,-7.330683119433888
CCC(=O)C=CC(=O)C(=O)C,154.06299418,-2.20690839982342
CC(C)(C)CO,88.088815004,-0.1278437272517071
CC1(C)C2CCC(C=O)(C1C2)O,168.115029752,-2.600326278518962
CCCCC(=O)C(=O)C(C(=O)CC)OO,216.099773612,-3.7166987712964494
CCCCC(CCC(=O)CC)O,172.14632988,-3.552841968657781
CCCC(C(CC(=O)CC)O)O,174.125594436,-3.5816987086802543
C1C(CC(=O)CC1=O)O,128.047344116,-6.274088367704952
C(=CC(=O)C=O)C(=O)C=O,140.010958608,-1.0291883891274822
C1(C(C(=O)OC1=O)O)O,132.005873228,-5.040005161671584
CC(C)(CC(=O)C(=O)CCC=O)C(=O)CCO,242.115423676,-7.101823516502323
CC(=O)OC(=O)CC(=O)OON(=O)=O,207.00151612000002,-3.0467236633326955
CC(C)(C(C)(C)O)O,118.099379688,-2.0385789059335515
CCC(CON(=O)=O)O,135.053157768,-1.3010299956639813
COCO,62.036779432,-0.3439017979871681
CC(=O)C(CC(=O)OO)CO,162.05282342,-4.173925197299174
CCC(C)(C)CO,102.104465068,-0.5361070110140927
CC(=O)C(CC(=O)C=O)O,144.042258736,-3.007004901568658
CC(CO)(C(C(=O)OON(=O)=O)OO)ON(=O)=O,272.012809076,-3.007004901568658
CC1(C)CC2C1CCC(C)(C(CCC2=O)OO)O,256.167459248,-8.518557371497694
CCCCOC(=O)C(C)O,146.094294308,-1.7423214251308154
CC(=O)C(=O)OC(C)(C(=O)C)O,174.05282342,-3.575118363368933
CCCC12C=CC(C(C1O)OO2)OO,202.084123548,-6.575118363368933
CC(=O)C(=O)C(C1(C)C(C=O)O1)O,186.05282342,-4.286509456906058
CC1=CC2(C)C(C(C)(C1(O)OO)OO2)ON(=O)=O,263.064116376,-5.335358024443875
CCc1cc(cc(c1O)N(=O)=O)N(=O)=O,212.043321356,-3.686132779630847
CC(C)C(C)(C)O,102.104465068,-0.4685210829577448
CCCC(=O)C=CC1C(C(=O)OO)O1,200.068473484,-5.348721986001856
CC(C)C(=O)C(C(C(=O)C=O)O)OO,204.063388104,-4.580044251510242
CC(C(C)(C)ON(=O)=O)OO,165.063722452,-1.8416375079047504
CC(C)(C)COO,104.083729624,-0.8477116556169435
CC(=O)C(C(C)(C1C(C)(C=O)O1)OO)O,218.079038168,-4.261219441515631
C(C=O)C(=O)CCON(=O)=O,161.032422324,-3.46344155742847
CCCC(=CC(=O)OO)C(=O)C(C=O)O,216.063388104,-3.5734887386354246
CC(=CCO)C(=O)OON(=O)=O,177.027336944,-2.8728952016351923
CC(C)(C=O)OC=O,116.047344116,-0.7304870557820837
CC(C)(CC(=O)OON(=O)=O)O,179.042987008,-1.2915790998652872
CC(CC(C(=O)OON(=O)=O)O)O,195.03790162800001,-3.2700257143004445
CC(CO)C(C(=O)OON(=O)=O)O,195.03790162800001,-3.204815410317576
CC(CCO)(C(=O)OON(=O)=O)O,195.03790162800001,-3.319664486585437
CC(C)(CO)C(=O)OON(=O)=O,179.042987008,-0.9430951486635274
CC(C(C)O)C(=O)OON(=O)=O,179.042987008,-0.978810700930062
CC(=CC(=O)OON(=O)=O)CO,177.027336944,-2.9746941347352296
CCC(=O)CC(=O)OON(=O)=O,177.027336944,-1.401209493236885
CCCC(=O)C=CC(=O)OON(=O)=O,203.042987008,-1.9430951486635275
CCC(C(=O)OON(=O)=O)O,165.027336944,-0.39040559077478
CC(=O)C(CO)O,104.047344116,-2.0904439707588245
CC(C)C(C(=O)OON(=O)=O)ON(=O)=O,224.02806521600002,-0.5559552040819237
C(=O)Cl,63.971592332,2.3364597338485296
CCC(=O)C=CC(C(=O)C)OO,172.073558864,-4.85078088734462
CC(CO)C(C)O,104.083729624,-2.906578314837765
CC(C)(c1ccccc1)ON(=O)=O,181.073893212,-2.245651664288981
CCOC(CO)O,106.06299418,-2.1203307943679466
CCCC1(C(C(=O)OC1=O)O)OO,190.04773804,-4.966576244513051
CCC(CC(=O)C)ON(=O)=O,161.068807832,-1.6516951369518391
CCC(OC(=O)C)ON(=O)=O,163.048072388,-0.7746907182741372
C=C(C)C(CC=O)CO,128.083729624,-1.869666231504994
CC(C)(C=O)ON(=O)=O,133.037507704,0.1003705451175629
C\C1=CCCC(=O)C2CC(C)(C)C2CC1,206.167065324,-3.9546770212133424
C(C(=O)O)Br,137.931641436,-1.9956786262173571
CC1=C(C)C(=O)OC1=O,126.031694052,-2.223298816011589
CC(=O)CCC(CC(=O)O)C(=O)C,186.089208928,-6.441291429466834
C=C(CCO)C1(CC(C)(C)C1CCC(=O)C)ON(=O)=O,285.15762283600003,-6.701146923590294
CC(=O)OC(C)(C)C=O,130.06299418,-1.341035157335565
Cc1cc(c(c(C)c1C)OO)N(=O)=O,197.068807832,-3.958607314841775
Cc1cccc(c1)CO,122.07316494,-2.530177984021837
Cc1ccc(c(C)c1)O,122.07316494,-2.0056828473303634
C(C(Cl)(Cl)O)Cl,147.924947756,-0.9355420107730816
CC1(C)CC(C1CC=O)C(=O)O,170.094294308,-4.5951662833800615
CC(C)C(=O)C(C(C1C(C=O)O1)O)OO,218.079038168,-5.131355561605174
CC(CO)(C(C(=O)OO)O)ON(=O)=O,211.03281624800002,-2.3381873144627385
C(C(C(CO)(CO)O)ON(=O)=O)O,197.053551692,-6.7447274948966935
C(=CC(=O)OO)C(=O)C(C=O)O,174.01643791200001,-3.258060922270801
C=C(CCO)C(=O)CC(C)(C)C(CC=O)OO,244.13107374,-7.092051478387727
CC1(C)CC(C1CCC(=O)OC)OO,202.120509056,-4.195860567664649
CO,32.026214748,0.6253124509616739
CCC(C)(C)OO,104.083729624,-0.8068754016455384
CC(C)(CC=O)C(CCC(=O)OC)ON(=O)=O,247.105587264,-4.405607449624573
CC(C)(C(CC=O)C(=O)O)OO,176.068473484,-5.515700160653214
CC(CO)(C(C(=O)OON(=O)=O)ON(=O)=O)ON(=O)=O,301.002972664,-1.8961962790440432
CC(C)C(C(=O)C)O,116.083729624,-0.826813731587726
CC(CC(=O)OO)CO,134.0579088,-2.603800652904264
C(C=O)C(=O)COO,118.02660867200001,-2.677780705266081
CCC12C=C(C)C(C(CC)(C1O)OO2)(O)O,230.115423676,-6.255707016877324
CCCCCCCCCC,142.172150704,-0.5606673061697374
CC(=O)CCC(C(C)(C)CC=O)OO,202.120509056,-3.87942606879415
CC(=O)CC(C)(C(C)O)ON(=O)=O,191.079372516,-2.5228787452803374
CC(=O)CC(C)(CON(=O)=O)O,177.063722452,-2.563837352959244
C1=CC(=O)C(C(C1=O)ON(=O)=O)OO,203.00660150000002,-4.367542707815276
COC(=O)OCON(=O)=O,151.01168688,-0.6989700043360187
CC(C)(C=O)C(=O)CCC(=O)OO,188.068473484,-3.801342913045578
CC(=O)CCON(=O)=O,133.037507704,-1.2225731776106885
C=CC(=O)CON(=O)=O,131.02185764,-1.1778319206319825
CC1(C=O)C(C)(C(=O)OON(=O)=O)O1,205.02225156400002,-1.5734887386354248
C=C(C)C(CC=O)CC(=O)O,156.078644244,-4.391473966422806
CS(=O)OO,95.988114988,-2.4100503986742923
CCOCC(=O)OO,120.04225873600001,-1.0268721464003014
CCC(=O)C=C(C)C(C(=O)C)OO,186.089208928,-4.928117992693875
CCCc1cccc(c1OO)N(=O)=O,197.068807832,-3.281498311132726
CCC1(C=O)C(C)(C=O)O1,142.06299418,-1.4596705252091262
CC1(C)CC(C1CCC(=O)OC)C(=O)C(=O)CC=O,268.13107374000003,-6.012780770091995
CC(CO)(C(C=O)CO)O,148.073558864,-3.400116927926312
CC(C)C1=CC(=O)C(=O)C(C1=O)O,182.0579088,-5.812479279163537
CC(C=O)C(=O)O,102.031694052,-2.493494967595128
C(C(C(=O)CON(=O)=O)OO)O,181.02225156400002,-4.892790030352131
CC(=O)CCC1C(CC1(C)C)C(CCC=O)(CO)ON(=O)=O,315.16818752,-8.069050968832476
C(=O)C(C(CO)OO)O,136.037173356,-5.153044674980176
CC(C=O)(CO)ON(=O)=O,149.032422324,-1.269217724333611
CC(=O)CCC(C(C)(C)CC(=O)C(=O)CCO)ON(=O)=O,303.131802012,-7.5638373529592435
CCC(C)(CC)O,102.104465068,-0.4596705252091263
CCC(=O)C=CC(C=O)O,142.06299418,-3.338187314462739
CCC(=O)C(=O)CC(=O)OO,160.037173356,-2.3946949538588904
CC(C)CC(=O)OO,118.06299418,-0.0909791457888439
CC(C)(CC(=O)C(=O)CCC=O)C(CCO)ON(=O)=O,289.11615194800004,-7.806875401645538
CC(CO)C(C)OO,120.078644244,-3.408935392973501
CC1(C)C2CCC(=O)C1C2,138.104465068,-1.614393726401688
Cc1c(C)c(c(c(C)c1N(=O)=O)O)O,197.068807832,-5.148130399270234
CC(C(CON(=O)=O)O)(C(=O)OON(=O)=O)O,256.017894456,-2.85078088734462
C(=O)C(C(=O)OON(=O)=O)O,164.99095143600002,-0.6716203965612623
C(CC(=O)CC=O)COO,146.0579088,-3.7471469690201062
C(CO)C(=O)C(C=O)O,132.042258736,-3.1450869776921446
CC(O)OC=O,90.031694052,-0.1890957193312996
CC(=O)OC(C)(C)C(=O)OON(=O)=O,207.03790162800001,-1.7520267336381934
CC(=O)C=CC(=O)C(=O)C,140.047344116,-1.9281179926938743
CC(=O)C=CC1(C)C(C=O)O1,154.06299418,-3.6798537138889458
C(CC(CC=O)O)C=O,130.06299418,-2.600326278518962
C=C(CCO)C(=O)C=O,128.047344116,-2.5185573714976948
CC(=O)C(C(C1C(C)(C(=O)C)O1)OO)O,218.079038168,-5.619788758288394
C=CO,44.026214748,0.9334872878487056
CC(=CC(=O)OON(=O)=O)C(=O)C=O,203.00660150000002,-1.1012748184105066
C1CO1,44.026214748,2.1367205671564067
CC(=O)C(CCC(=O)C=O)CC=O,184.073558864,-4.455931955649724
CC(=O)C=CC(C)(C(=O)C)O,156.078644244,-3.508638306165728
CC(=O)OC(C)(C)C(=O)OO,162.05282342,-2.1163385648463824
CC(C(C=O)O)ON(=O)=O,149.032422324,-1.5257837359237447
C\C1=CCCC(CO)(C2CC(C)(C)C2CC1)O,238.193280072,-6.213248577854439
C(=O)OC(=O)OCO,120.005873228,-1.9355420107730816
CC(C(C)(C)O)O,104.083729624,-2.0599818449923366
CC(C=O)CO,88.052429496,-0.5606673061697374
CCC(C)(CON(=O)=O)O,149.068807832,-1.4672456210075022
CCCCC(C)ON(=O)=O,147.089543276,-0.3716110699496884
CCC12C(C(C)(C=C(C)C1(O)O)OO2)O,216.099773612,-6.132532512140949
CC(CC(=O)C(=O)C)OO,146.0579088,-2.617982957425132
