Index,Aldehyde_1,bifunctional_reagent,Aldehyde_2,Yield
726,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-c2ccccn2)cc1,0.0
727,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cc1nn(-c2ccccc2)cc1C=O,0.0
728,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,0.0
729,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.0
730,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,0.0
731,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,0.0
732,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,0.0
733,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,13.28115123
734,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)c(Cl)c1,1.475014931
735,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,3.123492412
736,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,8.464456017
737,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,0.978360616
738,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-c2ccccn2)cc1,3.465811166
739,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cc1nn(-c2ccccc2)cc1C=O,23.35221665
740,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,6.284745492
741,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,5.389643435
742,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,0.09164869
743,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,0.0
744,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,3.26692298
745,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,4.536125247
746,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)c(Cl)c1,2.697903998
747,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,14.91350707
748,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,0.69904061
749,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,0.0
750,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-c2ccccn2)cc1,0.59928931
751,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cc1nn(-c2ccccc2)cc1C=O,3.379298936
752,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,0.118441804
753,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.88031429
754,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,0.184073772
755,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,1.250038282
756,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,0.34859937
757,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,2.272042534
758,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)c(Cl)c1,15.65525719
759,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,1.167387396
760,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,29.35726253
761,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,4.826196556
762,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-c2ccccn2)cc1,0.0
763,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cc1nn(-c2ccccc2)cc1C=O,50.78847289
764,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,33.40497109
765,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.941796538
766,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,0.117520197
767,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,4.510971392
768,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,2.374234352
769,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,10.22884433
770,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1Cl,0.196267154
771,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,COC(=O)c1ccc(C=O)cc1,0.993611628
772,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,0.0
773,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,0.0
774,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.0
775,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,0.0
776,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.0
777,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(N2CCCC2)cc1,0.280521282
778,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1nccs1,0.729057945
779,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,5.036585366
780,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc2ccccc2c1,0.604216215
781,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,47.95071725
782,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1Cl,33.24368319
783,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,COC(=O)c1ccc(C=O)cc1,14.19700549
784,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,12.54764671
785,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,2.080429457
786,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,29.38564481
787,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,0.540659204
788,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.0
789,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(N2CCCC2)cc1,3.535779896
790,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1nccs1,0.746856153
791,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,0.259160466
792,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc2ccccc2c1,38.34767511
793,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,21.00011413
794,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1Cl,10.2443579
795,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,COC(=O)c1ccc(C=O)cc1,8.769378079
796,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,35.33150662
797,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,31.53003254
798,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,59.81829355
799,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,59.72929816
800,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.0
801,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(N2CCCC2)cc1,0.0
802,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1nccs1,0.0
803,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,3.543128085
804,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc2ccccc2c1,0.0
805,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,2.87193662
806,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1Cl,1.330946755
807,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,COC(=O)c1ccc(C=O)cc1,0.0
808,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,4.172620694
809,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,2.117124554
810,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.0
811,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,4.082739202
812,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.0
813,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(N2CCCC2)cc1,0.0
814,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1nccs1,0.0
815,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,0.0
816,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc2ccccc2c1,7.091943701
817,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,8.377876649
818,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1Cl,0.14698647
819,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,COC(=O)c1ccc(C=O)cc1,1.521378476
820,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,5.839198036
821,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,2.552406018
822,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.0
823,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,0.0
824,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.0
825,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(N2CCCC2)cc1,0.0
826,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1nccs1,0.0
827,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,5.043795376
828,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc2ccccc2c1,7.867942034
829,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,0.0
830,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1Cl,0.0
831,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,COC(=O)c1ccc(C=O)cc1,0.132907845
832,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,0.0
833,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,0.0
834,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.0
835,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,0.0
836,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.0
837,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(N2CCCC2)cc1,0.0
838,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1nccs1,0.0
839,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,0.0
840,O=Cc1ccc2c(c1)OCC2,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc2ccccc2c1,0.143253335
841,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,0.0
842,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1Cl,0.0
843,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,COC(=O)c1ccc(C=O)cc1,0.0
844,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,0.0
845,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,0.0
846,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.0
847,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,0.0
848,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.0
849,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(N2CCCC2)cc1,0.0
850,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1nccs1,0.0
851,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,0.0
852,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc2ccccc2c1,0.0
853,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,7.652342483
854,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1Cl,2.439390366
855,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,COC(=O)c1ccc(C=O)cc1,3.330524164
856,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,4.603479063
857,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,1.969069874
858,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,19.08451423
859,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,28.09160894
860,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.0
861,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(N2CCCC2)cc1,3.752423682
862,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1nccs1,0.546308843
863,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,3.596174787
864,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc2ccccc2c1,1.365033679
865,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)cc1,59.20734308
866,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(=O)Nc1ccc(C=O)cc1,41.2265636
867,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1cc(C=O)ccc1F,0.0
868,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(CN2CCOCC2)cc1,1.883158403
869,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,8.203747221
870,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cnc(-c2ccccc2)nc1,2.644510244
871,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1c(C=O)nc2ccccc21,2.394018773
872,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,20.76607206
873,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,72.84013431
874,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.937080689
875,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,6.284559319
876,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,2.72121647
877,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)cc1,50.5359308
878,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(=O)Nc1ccc(C=O)cc1,1.441820524
879,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1cc(C=O)ccc1F,34.62700881
880,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(CN2CCOCC2)cc1,0.0
881,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,8.769942398
882,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cnc(-c2ccccc2)nc1,0.625238311
883,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1c(C=O)nc2ccccc21,0.507609168
884,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,0.267692688
885,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.0
886,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.446434995
887,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,1.375624449
888,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,85.03980812
