Index,Aldehyde_1,bifunctional_reagent,Aldehyde_2,lcms_ratio
727,CC(=O)c1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cc1nn(-c2ccccc2)cc1C=O,0.0
354,N#Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cnc(-c2ccccc2)nc1,33.1462595
1104,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,0.007370987
143,CC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,5.678324164
471,O=CC1CCN(C(=O)OCc2ccccc2)CC1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1ccc(O)cc1,10.73774736
654,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-n2cncn2)cc1,0.164236768
400,O=CC1CC1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COc1cccc(C=O)c1,91.87778731
808,O=Cc1ccccc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,4.172620694
321,O=Cc1cccc(Br)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CCC(C=O)CC,388.2841102
20,O=Cc1ccc(Cl)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,12.38409287
685,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,6.174808329
36,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,44.27813406
1011,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,2.126331889
1028,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,40.92192882
408,O=CC1CC1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCOCC1,19.08082192
538,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,19.4195015
759,O=Cc1ccc2ccccc2c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,1.167387396
1098,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cc(O)c(O)c(Cl)c1,0.001412393
803,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,3.543128085
39,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1cc(C=O)ccc1F,13.94896799
176,O=Cc1ccc2ccccc2c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,36.41148827
246,CC(=O)c1ccccc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc(F)cc1Cl,42.79405379
1041,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,0.0
863,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,3.596174787
968,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.0
490,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,30.20681456
155,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.47456548
639,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,0.212946778
663,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,0.226199476
288,CC(=O)C1CCOCC1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=CC1CCOCC1,0.8771569
626,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,0.156590073
686,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)c(Cl)c1,38.77691565
783,O=Cc1cccc(F)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,COC(=O)c1ccc(C=O)cc1,14.19700549
570,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cnc(-c2ccccc2)nc1,0.679179189
1103,O=Cc1cccc([N+](=O)[O-])c1O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.002955145
735,CC(=O)Nc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,3.123492412
18,O=Cc1ccc(Cl)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cnc(-c2ccccc2)nc1,2.680461823
128,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,36.20276252
323,O=Cc1cccc(Br)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CCCC(C)C=O,171.9496629
256,O=C(c1ccccc1)C(F)(F)F,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,N#Cc1cc(C=O)ccc1F,0.0
848,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.0
1130,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,0.00923825
191,O=Cc1ccc2occc2c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.0
116,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,21.11169475
1141,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cnc2cc(C=O)ccc21,2.284110064
799,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,59.72929816
607,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1c(C=O)cnn1-c1ccccc1,39.18004812
181,O=Cc1ccc2occc2c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1cccc(C=O)c1,0.859858009
302,O=Cc1cc(Cl)cc(Cl)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1ccccc1O,307.337224
974,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,0.0
918,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cnc(-c2ccccc2)nc1,0.983648198
933,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.0
882,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cnc(-c2ccccc2)nc1,0.625238311
998,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1ccc(C=O)cc1,0.362387816
856,O=Cc1ccc(-c2ccccc2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,4.603479063
518,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(=O)Nc1ccc(C=O)cc1,5.097499602
373,O=Cc1ccc(-c2ccccc2)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1ccc(Cl)cc1,510.6765351
46,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,7.71172513
477,O=CC1CCN(C(=O)OCc2ccccc2)CC1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CCC(C=O)CC,97.55100157
158,O=Cc1cocn1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)c(Cl)c1,0.0
957,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.966682309
172,O=Cc1ccc2ccccc2c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1Br,46.45958145
17,O=Cc1ccc(Cl)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,0.0
512,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,19.69125355
49,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)cc1,42.10359904
192,O=Cc1ccc2occc2c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.0
547,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1c(C=O)nc2ccccc21,0.723251682
516,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,39.23847029
877,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)cc1,50.5359308
883,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1c(C=O)nc2ccccc21,0.507609168
481,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)cc1,38.65916139
284,CC(=O)C1CCOCC1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cn1cc(C=O)cn1,2.717031797
924,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,9.214230241
1015,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,21.16420275
844,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,0.0
226,O=C1CCOC1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CCC(C=O)CC,5.959893331
27,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1cc(C=O)ccc1F,9.294769365
1003,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,0.263751463
1101,COc1ccnc(C=O)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCN(c2ccccc2)C1,0.010147829
438,O=CC1CCC1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1ccc(C=O)cn1,6.032288864
1118,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=Cc1ccc2c(c1)OCCO2,5.487031081
365,O=Cc1cccnc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1cccnc1,0.0
230,O=C1CCOc2ccccc21,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,COc1cccc(C=O)c1,2.482266388
38,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(=O)Nc1ccc(C=O)cc1,5.80029699
670,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCC1,47.8796327
750,Cc1ccc(C=O)cn1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-c2ccccn2)cc1,0.59928931
1148,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,5.064877354
375,O=Cc1ccc(-c2ccccc2)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,N#Cc1cc(C=O)ccc1F,371.5860519
470,O=CC1CCN(C(=O)OCc2ccccc2)CC1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CC(=O)c1ccc(C=O)cc1,2.163609818
1132,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.007073574
688,O=Cc1ccc(F)cc1Cl,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,25.06789621
33,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,49.80400364
905,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,0.700044083
936,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,24.07442962
195,O=C1CCOCC1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,N#Cc1ccccc1C=O,3.417042607
1060,COc1cc2ccccc2cc1C=O,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.072423048
1068,CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,5.911213657
504,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,50.22956719
876,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,2.72121647
1133,C=CCOc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1nc(N(C)C)sc1C=O,2.138968687
1044,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,1.070148673
801,O=Cc1ccc(Cl)c(Cl)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(N2CCCC2)cc1,0.0
580,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,7.798028817
161,O=Cc1cocn1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,0.0
681,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.0
1084,Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)c1cccc(C=O)c1O,0.007546608
163,O=Cc1cocn1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1nccs1,0.0
822,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CCCC(C)C=O,0.0
706,O=Cc1cccc(Cl)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,10.61477855
903,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1cc(C=O)ccc1F,1.163534999
153,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CC1,0.0
878,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(=O)Nc1ccc(C=O)cc1,1.441820524
899,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,10.19869816
970,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,0.0
112,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1Br,64.64594863
227,O=C1CCOC1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=CC1CCC1,1.381238761
885,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,0.0
852,O=Cc1ccc(N2CCCC2)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc2ccccc2c1,0.0
104,CC(C)(C)c1cc(C=O)cc(C(C)(C)C)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,27.25517699
422,CC(C)CC=O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CC(=O)c1ccc(C=O)cc1,49.35776841
420,CC(C)(C)C=O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCOCC1,78.6246476
964,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,0.0
587,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,37.16355297
1000,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,0.540663859
673,Cc1ccc(C=O)cc1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(C(F)(F)F)cc1,37.63604365
120,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CCC(F)(F)F,0.120832137
54,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cnc(-c2ccccc2)nc1,3.236750428
152,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,0.0
404,O=CC1CC1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1nccs1,0.57633243
1139,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,CC(C)(C)OC(=O)n1cnc(C=O)c1,0.080275303
208,O=C1CCC(c2ccccc2)CC1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,N#Cc1cc(C=O)ccc1F,55.27890049
1088,Cc1ccc2[nH]cc(C=O)c2c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CN1CCCCC(C=O)C1=O,0.021108334
659,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,0.569313277
1053,O=Cc1ccc(-c2ccccc2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,0.0
978,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1c(C=O)cnn1-c1ccccc1,6.893593967
9,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,3.355211418
160,O=Cc1cocn1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1Br,0.0
37,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)cc1,41.15084624
453,O=CC1CCCCC1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,CCC(C=O)CC,237.1923927
652,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cc1,1.45692287
254,O=C(c1ccccc1)C(F)(F)F,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,COc1cccc(C=O)c1,1.950725583
304,O=Cc1cc(Cl)cc(Cl)c1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=Cc1ccc(N2CCCC2)cc1,217.0986241
959,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,9.461228392
881,O=Cc1cc(Cl)cc(Cl)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1cccnc1,8.769942398
572,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cn1cc(C=O)cn1,3.37193882
624,O=Cc1ccc(C(F)(F)F)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCCC1,3.429355281
913,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)cc1,0.0
925,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(Cl)cc1,21.53224085
915,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1cc(C=O)ccc1F,0.0
263,O=C(c1ccccc1)C(F)(F)F,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,O=CC1CCC1,3.212439697
611,O=Cc1cccc(Br)c1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)CC=O,2.871789415
298,CC(C)(C)c1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCCC1,221.6815545
415,CC(C)(C)C=O,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,Cc1cc(C=O)no1,0.0
151,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1nccs1,0.0
1009,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1,0.0
779,CC(C)(C)c1ccc(C=O)cc1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,Cn1nc2ccccc2c1C=O,5.036585366
641,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,4.02823446
1140,O=Cc1cccc(C(F)(F)F)c1,CCCC[Sn](CCCC)(CCCC)COC[Si](C)(C)C,Cc1ccc(C=O)c(O)c1,11.08758516
1126,O=Cc1ccc(F)c2ccccc12,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.025415009
551,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=CC1CCCC1,15.86299142
1012,COC(=O)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,Cc1ccc(C=O)cn1,0.0
489,CC(C)(C)c1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,CCC(C=O)CC,50.2977214
820,Cc1cccc(C=O)c1,CC(C)(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(O)cc1,5.839198036
711,Cc1cccc(C=O)c1,CC(OC[Si](C)(C)C)C(=O)ON1C(=O)c2ccccc2C1=O,CC(C)(C)c1ccc(C=O)cc1,0.0
1037,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(-n2cncn2)cc1,0.0
148,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,COc1ccc(C=O)cc1Br,0.406111472
147,O=Cc1cccnc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(F)cc1Cl,0.69913112
927,N#Cc1ccc(C=O)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,N#Cc1cc(C=O)ccc1F,3.861292573
346,COC(=O)c1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,O=CC1CCCC1,142.0321579
951,O=Cc1ccc(-c2ccccn2)cc1,C[Si](C)(C)COCC(=O)ON1C(=O)c2ccccc2C1=O,O=Cc1ccc(CN2CCOCC2)cc1,0.0
1078,CC(C)Cc1ccc(C=O)cc1,CCCC[Sn](CCCC)(CCCC)CN(C[Si](C)(C)C)C(=O)OCC,COC(=O)N1C=C(C=O)OCC1,0.049029775
