SMILES,molar_mass,log_p_sat,c,volatility
CC(=O)C(C(=O)(OON(=O)(=O)))C(C)(C(O))C(OO)CC(=O)(OON(=O)(=O)),386.0445031279999,-8.464968236334034,0.5338265108113566,SVOC
CC(=O)C(C(=O)(OON(=O)(=O)))C(C)(C(OO))C(ON(=O)(=O))C(=O)C(=O),368.033938444,-6.224738965754509,88.4870882993657,SVOC
CC(=O)C(C(=O)(OON(=O)(=O)))C(C)(C)C(=O),233.053551692,-2.972650392225244,100123.57196517842,IVOC
CC(=O)C(C(=O)(OON(=O)(=O)))C(C)(C)C(O)CC(=O)(OON(=O)(=O)),354.0546738879999,-6.184635618373466,93.36104728087588,SVOC
CC(=O)C(C(=O)(OON(=O)(=O)))C(C)(C)C(ON(=O)(=O))C(OO)C(=O),354.0546738879999,-6.771670165974416,24.161904707701293,SVOC
CC(=O)C(C(=O)(OON(=O)(=O)))C(O)(C)C(=O)(OON(=O)(=O)),312.007723696,-3.217527282668241,76272.6900317054,IVOC
CC(=O)C(C(=O)(OON(=O)(=O)))C(ON(=O)(=O))C(O)C(OO)(C)C(=O),356.03393844399994,-7.25576359074394,7.9700089479404035,SVOC
CC(=O)C(C(=O)(OON(=O)(=O)))CC(O)C(OO)(C)C(=O),295.053945616,-7.298711025215648,5.983033060953129,SVOC
CC(=O)C(C(=O)(OON(=O)(=O)))CC(ON(=O)(=O))C(O)(C)C(=O),324.044109204,-5.549590052323135,368.7610812911318,IVOC
CC(=O)C(C(=O)(OON(=O)(=O)))CC(OO)C(OO)(C)C(=O),311.048860236,-7.886985476986316,1.6276991570908452,SVOC
CC(=O)C(C(=O)(OON(=O)(=O)))OOC(=O)C(O)C(=O)(OON(=O)(=O)),357.97681749199995,-4.200018544496065,9111.027542139831,IVOC
CC(=O)C(C(=O)(OON(=O)(=O)))OOC(=O)CC(=O)(OON(=O)(=O)),341.9819028719999,-3.868588473585055,18670.05735743435,IVOC
CC(=O)C(C(=O)(OON(=O)(=O)))OOC(OO)(C)C(=O),283.01756010800005,-4.719522867553376,2177.8176655338198,IVOC
CC(=O)C(C(=O))C(C)(C(=O)(OO))C(ON(=O)(=O))CC(=O),291.059030996,-6.366912742456699,50.44281769786306,SVOC
CC(=O)C(C(=O))C(C)(C(=O)(OON(=O)(=O)))C(OO)C(ON(=O)(=O))C(=O),368.033938444,-6.823374161158439,22.296911461037713,SVOC
CC(=O)C(C(=O))C(C)(C(=O))C(ON(=O)(=O))C(OO)C(=O),291.059030996,-8.617591978305862,0.2832175112193215,LVOC
CC(=O)C(C(=O))C(C)(C(O))C(=O),172.073558864,-4.88495339878581,904.6732384481063,IVOC
CC(=O)C(C(=O))C(C)(C(O))C(ON(=O)(=O))C(ON(=O)(=O))C(=O),322.064844648,-7.539200708189212,3.7538214754831594,SVOC
CC(=O)C(C(=O))C(C)(C(ON(=O)(=O)))C(OO)C(=O),263.064116376,-6.466091067670086,36.28286268424813,SVOC
CC(=O)C(C(=O))C(C)(C(ON(=O)(=O)))C(OO)C(ON(=O)(=O))C(=O),338.05975926799994,-8.369058186889928,0.582996962779954,SVOC
CC(=O)C(C(=O))C(C)(C(OO))C(ON(=O)(=O))C(=O),263.064116376,-6.4703054070209856,35.93248110035936,SVOC
CC(=O)C(C(=O))C(C)(C(OO))C(ON(=O)(=O))C(=O)C(=O),291.059030996,-6.9225156903219744,14.03448207192247,SVOC
CC(=O)C(C(=O))C(C)(C)C(ON(=O)(=O))C(O)C(=O),261.08485182000004,-6.744163835352653,18.982300342605242,SVOC
CC(=O)C(C(=O))C(C)(C)C(ON(=O)(=O))CC(=O),245.0899372,-5.394975406805932,398.1814969554769,IVOC
CC(=O)C(C(=O))C(C)(C)C(OO)C(=O),202.084123548,-5.628258821560276,191.86880682821214,SVOC
CC(=O)C(C(=O))C(C)(C)C(OO)C(=O)C(=O),230.079038168,-7.153436203252746,6.518862956986906,SVOC
CC(=O)C(C(=O))C(C)(C)C(OO)C(ON(=O)(=O))C(=O),277.07976644,-7.053745594309783,9.876207816253725,SVOC
CC(=O)C(C(=O))C(ON(=O)(=O))(C)C(ON(=O)(=O))C(O)C(=O),308.049194584,-7.321277163738135,5.930262466469176,SVOC
CC(=O)C(C(=O))C(ON(=O)(=O))(C)C(ON(=O)(=O))CC(=O),292.054279964,-5.785224889789782,193.1833471633056,SVOC
CC(=O)C(C(=O))C(ON(=O)(=O))(C)C(OO)CC(=O),263.064116376,-8.08640570559988,0.8697349196450646,SVOC
CC(=O)C(C(=O))C(OO)(C)C(OO)CC(=O),234.073952788,-9.22335998539536,0.05645782002413089,LVOC
CC(=O)C(C(=O))CC(=O)C(=O),156.042258736,-3.575248313595274,16738.822952263552,IVOC
CC(=O)C(C(=O)C(=O)(N(=O)(=O)))OOC(=O),219.00151612,-3.707620768228218,17320.37754591068,IVOC
CC(=O)C(C(=O)C(=O)(N(=O)(=O)))OOC(=O)C(=O),246.99643074,-4.466812621183324,3401.0189951847565,IVOC
CC(=O)C(C(=O)C(=O)(N(=O)(=O)))OOC(=O)C(=O)(O),262.99134536,-6.849917475519405,14.988389914626676,SVOC
CC(=O)C(C(=O)C(=O)(N(=O)(=O)))OOC(=O)C(=O)(OO),278.98625998,-6.818274401891861,17.10170513971566,SVOC
CC(=O)C(C(=O)C(=O)(O))OOC(=O)(O),206.006267152,-7.368362383078071,3.558353177212516,SVOC
CC(=O)C(C(=O)C(=O)(O))OOC(=O)C(=O)(OON(=O)(=O)),294.98117460000003,-5.185815895834778,775.7278899841614,IVOC
CC(=O)C(C(=O)C(=O)(O))OOC(ON(=O)(=O))C(=O)(OO),296.996824664,-8.531681571813277,0.35220963762468177,SVOC
CC(=O)C(C(=O)C(=O)(O))OOC(ON(=O)(=O))C(=O)(OON(=O)(=O)),341.9819028719999,-5.677361067321481,289.98334716085816,SVOC
CC(=O)C(C(=O)C(=O))OOC(=O),174.016437912,-2.194159451185328,448912.6302547207,IVOC
CC(=O)C(C(=O)C(O))C(O)C(ON(=O)(=O))C(OO),267.05903099600005,-9.63902173809358,0.02473526297854745,LVOC
CC(=O)C(C(=O)C(O))C(ON(=O)(=O))C(OO)CC(=O)(OO),311.048860236,-9.453945825998762,0.04411779410854568,LVOC
CC(=O)C(C(=O)C(O))C(OO)C(ON(=O)(=O))CC(=O),279.05903099600005,-8.861326714636508,0.15491746025613046,LVOC
CC(=O)C(C(=O)C(O))CC(=O)(OON(=O)(=O)),235.032816248,-4.292319619907,4836.596818225232,IVOC
CC(=O)C(C(=O)C(O))CC(ON(=O)(=O))C(O),235.069201756,-7.785301238485796,1.554624455848773,SVOC
CC(=O)C(C(=O)C(ON(=O)(=O)))CC(=O)CC(=O),245.053551692,-6.397208744008176,39.60803148976871,SVOC
CC(=O)C(C(=O)C(ON(=O)(=O)))CC(ON(=O)(=O))C(OO),296.049194584,-6.914589702177759,14.538017355338814,SVOC
CC(=O)C(C(=O)C(OO))C(O)C(=O)(OON(=O)(=O)),267.022645488,-6.949646193899546,12.09575277355004,SVOC
CC(=O)C(C(=O)C(OO))CC(=O),174.05282342,-5.514237368590901,214.86946639303736,SVOC
CC(=O)C(C(=O)C(OO))CC(ON(=O)(=O))C(OO),267.05903099600005,-8.335222982677564,0.4978692313777723,SVOC
CC(=O)C(C(=O)C)C(=O)C(ON(=O)(=O))(OO),235.032816248,-4.370091899894252,4043.594580920836,IVOC
CC(=O)C(C(=O)C)C(=O)C(ON(=O)(=O))CC(=O),245.053551692,-4.516156140028785,3011.867502730671,IVOC
CC(=O)C(C(=O)C)C(=O)C(OO)C(O),204.063388104,-6.78365827704454,13.546834255039906,SVOC
CC(=O)C(C(=O)C)C(O)C(ON(=O)(=O))C(OO),251.064116376,-6.949642202655818,11.372958220051949,SVOC
CC(=O)C(C(=O)C)C(O)C(OO)C(=O)(O),220.058302724,-8.636489638103564,0.20501192433530432,LVOC
CC(=O)C(C(=O)C)C(O)C(OO)C(ON(=O)(=O)),251.064116376,-7.054308074572331,8.937325426830125,SVOC
CC(=O)C(C(=O)C)C(ON(=O)(=O))C(ON(=O)(=O)),250.04371528,-3.384858474559616,41580.38152703975,IVOC
CC(=O)C(C(=O)C)C(ON(=O)(=O))C(ON(=O)(=O))C(OO)C(=O),324.04410920399994,-6.919205761362679,15.744518034719242,SVOC
CC(=O)C(C(=O)C)C(ON(=O)(=O))C(ON(=O)(=O))CC(=O)(O),308.049194584,-7.120738293551222,9.410501870123538,SVOC
CC(=O)C(C(=O)C)C(ON(=O)(=O))C(OO)C(ON(=O)(=O)),296.049194584,-6.536129178507453,34.750871990336314,SVOC
CC(=O)C(C(=O)C)C(OO)=C(OO),190.04773804,-7.39021028647709,3.121644332178794,SVOC
CC(=O)C(C(=O)C)C(OO)C(O)C(OO),222.073952788,-8.65917358678238,0.1963609105450452,LVOC
CC(=O)C(C(=O)C)C(OO)C(ON(=O)(=O)),221.053551692,-5.008905695504045,873.6204727635987,IVOC
CC(=O)C(C(=O)C)C(OO)C(ON(=O)(=O))C(O),251.064116376,-8.069352562488758,0.8633026695914816,SVOC
CC(=O)C(C(=O)C)C(OO)C(ON(=O)(=O))CC(=O)(OO),295.053945616,-10.367309492554938,0.005108847455515651,LVOC
CC(=O)C(C(=O)C)C(OO)C(OO)C(OO),238.068867408,-9.372522868678598,0.040729655655910774,LVOC
CC(=O)C(C(=O)C)CC(=O)(O),158.0579088,-4.463731097308592,2191.876778495593,IVOC
CC(=O)C(C(=O)C)CC(=O)C(ON(=O)(=O)),217.058637072,-4.770048886466727,1486.8227118314348,IVOC
CC(=O)C(C(=O)C)CC(O)C(=O)(O),188.068473484,-6.8890612975965935,9.79457741399601,SVOC
CC(=O)C(C(=O)C)CC(O)C(ON(=O)(=O))C(=O)(OON(=O)(=O)),324.044109204,-6.1052145663767865,102.59366998692411,SVOC
CC(=O)C(C(=O)C)CC(O)CC(=O)(OON(=O)(=O)),263.064116376,-6.040242272601411,96.72758396948643,SVOC
CC(=O)C(C(=O)C)CC(ON(=O)(=O))C(O)C(=O)(O),263.064116376,-8.638704638204294,0.2438304693507573,LVOC
CC(=O)C(C(=O)C)CC(ON(=O)(=O))C(ON(=O)(=O))C(=O),292.054279964,-5.627595416801568,277.71488613617066,SVOC
CC(=O)C(C(=O)C)CC(ON(=O)(=O))C(OO),235.069201756,-5.723902818428061,179.07044604038967,SVOC
CC(=O)C(C(=O)C)CC(ON(=O)(=O))C(OO)C(=O),263.064116376,-7.149540945642309,7.520585745413276,SVOC
CC(=O)C(C(=O)C)CC(ON(=O)(=O))C(OO)C(=O)(OO),295.053945616,-10.43707892446488,0.0043506435559206415,LVOC
CC(=O)C(C(=O)C)CC(ON(=O)(=O))CC(=O)(OON(=O)(=O)),308.049194584,-4.980711339244613,1299.091495425455,IVOC
CC(=O)C(C(=O)C)CC(OO),160.073558864,-3.736671819223616,11840.738300479175,IVOC
CC(=O)C(C(=O)C)CC(OO)C(O),190.084123548,-6.255520968199922,42.575119707252945,SVOC
CC(=O)C(C(=O)C)CC(OO)C(O)C(=O)(O),234.073952788,-10.727065470808064,0.0017701848499563062,LVOC
CC(=O)C(C(=O)C)CC(OO)C(O)C(=O)(OON(=O)(=O)),295.053945616,-7.322216710255147,5.667815670608015,SVOC
CC(=O)C(C(=O)C)CC(OO)C(OO)C(=O),234.073952788,-9.06413881506124,0.08146016309784043,LVOC
CC(=O)C(C(N(=O)(=O))(OO)C(=O)(OO))OOC(=O)C(=O),296.99682466400003,-6.83754781664642,17.41546162797264,SVOC
CC(=O)C(C(O)(C)C(=O))C(OO)C(=O),204.063388104,-7.601329023872101,2.0614227775065084,SVOC
CC(=O)C(C(O)(C)C(ON(=O)(=O)))C(OO)C(=O)(OON(=O)(=O)),328.039023824,-6.938700086104624,15.23899848944507,SVOC
CC(=O)C(C(O)(C)C(OO))C(ON(=O)(=O))C(=O)(OON(=O)(=O)),328.039023824,-6.689997091154285,27.018387181293686,SVOC
CC(=O)C(C(O)(C)C(OO))CC(=O)(OON(=O)(=O)),267.05903099600005,-6.427482809385867,40.258302677449485,SVOC
CC(=O)C(C(O)(C)C)CC(=O)(OO),190.084123548,-6.94860080658642,8.63129657370607,SVOC
CC(=O)C(C(O)(C)C)CC(=O)(OON(=O)(=O)),235.069201756,-4.012958016743003,9203.832726713814,IVOC
CC(=O)C(C(O)(C)C)CC(=O)C(OO),204.099773612,-7.145353575593649,5.8914195104822,SVOC
CC(=O)C(C(O)(C)C)CC(=O)CC(=O),200.104858992,-5.652507936218767,179.67212299779152,SVOC
CC(=O)C(C(O)(C)C)CC(=O)CC(=O)(O),216.099773612,-8.33620320502953,0.40195932489266917,SVOC
CC(=O)C(C(O)(N(=O)(=O))C(=O)(OO))OOC(=O),253.006995424,-5.524738072086918,304.87755884079604,IVOC
CC(=O)C(C(O))(C(=O)(OON(=O)(=O)))C(OO)C(=O),267.022645488,-6.683725155138699,22.312793205090614,SVOC
CC(=O)C(C(O))(C)C(=O)(O),146.0579088,-5.006054597022104,581.0339144480944,IVOC
CC(=O)C(C(O))C(=O)(OON(=O)(=O)),193.022251564,-2.523313257054355,233359.3043482866,IVOC
CC(=O)C(C(O))C(=O)C(O),146.0579088,-4.245528928451395,3347.5506059368295,IVOC
CC(=O)C(C(O))C(=O)C(ON(=O)(=O))C(=O)(O),235.032816248,-7.317830948704421,4.560669036478802,SVOC
CC(=O)C(C(O))C(C(=O)(O))(C(ON(=O)(=O)))C(=O)C(OO),295.053945616,-11.849004239289986,0.00016851097390303095,ELVOC
CC(=O)C(C(O))C(C(ON(=O)(=O)))(C(ON(=O)(=O)))C(=O)C(=O),308.049194584,-8.061392284067942,1.0788443583233527,SVOC
CC(=O)C(C(O))C(C(ON(=O)(=O)))(C(ON(=O)(=O)))C(=O)CC(=O)(OO),354.0546738879999,-9.437689996122796,0.05213283432646925,LVOC
CC(=O)C(C(O))C(C(ON(=O)(=O)))(C(OO))C(=O)C(=O),279.05903099600005,-9.472993834145925,0.03788203046149442,LVOC
CC(=O)C(C(O))C(C(ON(=O)(=O)))(C(OO))C(=O)CC(=O),293.07468106,-9.964476424318628,0.012830183800758987,LVOC
CC(=O)C(C(O))C(C(ON(=O)(=O)))(C(OO))C(=O)CC(=O)(OO),325.06451029999994,-10.788246051247734,0.0021352784004456476,LVOC
CC(=O)C(C(O))C(C(ON(=O)(=O)))(C)C(=O),219.074287136,-6.095492982352417,70.92991282423576,SVOC
CC(=O)C(C(O))C(C(OO))(C)C(=O),190.084123548,-7.753094281763294,1.3538874551302342,SVOC
CC(=O)C(C(O))C(C)(C(=O)(O))C(=O)C(OO),234.073952788,-11.98661439690277,9.737998278726851e-05,ELVOC
CC(=O)C(C(O))C(C)(C(=O)(O))C(=O)CC(=O),230.079038168,-9.695228002331335,0.018723198950520305,LVOC
CC(=O)C(C(O))C(C)(C(=O)(O))C(=O)CC(=O)(O),246.073952788,-11.989992837007636,0.00010157897116847746,ELVOC
CC(=O)C(C(O))C(C)(C(=O)(OON(=O)(=O)))C(=O)C(ON(=O)(=O)),324.044109204,-6.998740679840674,13.109751278928744,SVOC
CC(=O)C(C(O))C(C)(C(=O))C(=O)C(OO),218.079038168,-9.247709155919503,0.04973198206835327,LVOC
CC(=O)C(C(O))C(C)(C(ON(=O)(=O)))C(=O)C(ON(=O)(=O)),294.069930028,-6.890810700669421,15.253549607435616,SVOC
CC(=O)C(C(O))C(C)(C(ON(=O)(=O)))C(=O)CC(=O)(OON(=O)(=O)),338.05975926799994,-8.23144579967667,0.8003476598703921,SVOC
CC(=O)C(C(O))C(O)(C(O))C(=O)(OON(=O)(=O)),253.043380932,-6.589117008977009,26.291113125906847,SVOC
CC(=O)C(C(O))C(O)(C(ON(=O)(=O)))C(=O)CC(=O),263.064116376,-9.10033354846903,0.08422849957961849,LVOC
CC(=O)C(C(O))C(O)(C(ON(=O)(=O)))C(=O)CC(=O)(OO),295.053945616,-10.843476337717163,0.0017066956837938456,LVOC
CC(=O)C(C(O))C(O)(C)C(=O)C(=O),188.068473484,-6.603418059785387,18.907275001783198,SVOC
CC(=O)C(C(O))C(O)(C)C(=O)C(O),190.084123548,-7.552170559902188,2.1503358033190247,SVOC
CC(=O)C(C(O))C(O)(C)C(=O)C(OO),206.079038168,-10.193973065102076,0.00531853173366977,LVOC
CC(=O)C(C(O))C(O)C(=O),146.0579088,-5.425907878560638,220.9775738058514,SVOC
CC(=O)C(C(O))C(ON(=O)(=O)),163.048072388,-3.7520805379602304,11640.352500269475,IVOC
CC(=O)C(C(O))C(ON(=O)(=O))(C(O))C(=O)(OO),253.043380932,-7.564812760924799,2.7804380421006787,SVOC
CC(=O)C(C(O))C(ON(=O)(=O))(C(O))C(=O)(OON(=O)(=O)),298.02845914,-6.3232130042450265,57.1183606685236,SVOC
CC(=O)C(C(O))C(ON(=O)(=O))(C(ON(=O)(=O)))C(=O),266.03862990000005,-5.266360673168937,581.1858480595919,IVOC
CC(=O)C(C(O))C(ON(=O)(=O))(C(OO))C(=O)(OON(=O)(=O)),314.02337376,-6.591486995111081,32.449348473203486,SVOC
CC(=O)C(C(O))C(ON(=O)(=O))(C)C(=O),205.058637072,-4.976504131989201,873.1823242904679,IVOC
CC(=O)C(C(O))C(ON(=O)(=O))(C)C(=O)C(O),235.069201756,-5.010779742708545,925.011199807437,IVOC
CC(=O)C(C(O))C(ON(=O)(=O))(C)C(=O)C(OO),251.064116376,-7.651163161978521,2.261270329860597,SVOC
CC(=O)C(C(O))C(ON(=O)(=O))(C)C(ON(=O)(=O)),252.059365344,-5.157023729524995,708.2883689405529,IVOC
CC(=O)C(C(O))C(OO)(C(ON(=O)(=O)))C(=O),237.048466312,-7.160809689140247,6.603260975953994,SVOC
CC(=O)C(C(O))C(OO)(C(ON(=O)(=O)))C(=O)(OON(=O)(=O)),314.02337376,-5.658665321208073,277.9890281518112,SVOC
CC(=O)C(C(O))C(OO)(C(ON(=O)(=O)))C(ON(=O)(=O)),284.049194584,-7.639332073649431,2.6290115239480394,SVOC
CC(=O)C(C(O))C(OO)(C)C(=O)(OON(=O)(=O)),253.043380932,-5.688863578756975,208.9596364886393,SVOC
CC(=O)C(C(O))C(OO)(C)C(ON(=O)(=O)),223.069201756,-6.636169175796587,20.797035762730303,SVOC
CC(=O)C(C(O))CC(=O),130.06299418,-3.874878111175784,6998.526924720587,IVOC
CC(=O)C(C(O)C(=O)(O))C(ON(=O)(=O))(C)C(OO),267.05903099600005,-9.359201361683525,0.04711258222585126,LVOC
CC(=O)C(C(O)C(=O)(OO))CC(=O),190.04773804,-7.147584183604138,5.457698278610522,SVOC
CC(=O)C(C(O)C(=O)(OON(=O)(=O)))OOC(=O),253.006995424,-4.217806635968989,6180.973683173844,IVOC
CC(=O)C(C(O)C(=O)(OON(=O)(=O)))OOC(=O)C(=O),281.00191004400006,-4.683186345933263,2351.007027255528,IVOC
CC(=O)C(C(O)C(=O))CC(=O),158.0579088,-5.281040213537275,333.81590049901956,IVOC
CC(=O)C(C(ON(=O)(=O))(C(O))C(=O))CC(=O),233.053551692,-6.106480275623749,73.57096482626365,SVOC
CC(=O)C(C(ON(=O)(=O))(C(O))C(O))CC(=O)C(=O),263.064116376,-8.103037491136314,0.8370571717497122,SVOC
CC(=O)C(C(ON(=O)(=O))(C(ON(=O)(=O)))C(OO))CC(=O)C(=O),324.04410920399994,-7.164556139794737,8.94909240120874,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(=O)(O))CC(ON(=O)(=O))C(=O)(O),324.04410920399994,-9.185201954611845,0.08533617593730657,LVOC
CC(=O)C(C(ON(=O)(=O))(C)C(=O)(OO))CC(ON(=O)(=O))C(=O),324.04410920399994,-5.68325706299626,271.0678861643014,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(=O)(OO))CC(OO)C(=O),295.053945616,-7.623222558310662,2.8340654104107665,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(=O)(OON(=O)(=O)))C(OO)C(=O)CC(=O),368.033938444,-7.823576956706338,2.228650225941862,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(O))C(ON(=O)(=O))C(=O)C(=O),308.049194584,-6.03318402452499,115.12431373986624,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(O))C(ON(=O)(=O))C(=O)C(O),310.064844648,-8.406160322321488,0.49093410947438865,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(O))C(OO)C(=O)C(OO),297.06959568,-10.287000541818571,0.0061885465861887395,LVOC
CC(=O)C(C(ON(=O)(=O))(C)C(O))C(OO)C(=O)CC(=O)(O),309.06959568,-11.180138474455564,0.0008234719508781821,LVOC
CC(=O)C(C(ON(=O)(=O))(C)C(O))CC(=O)(O),235.069201756,-7.198037147741586,6.010209160185854,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(O))CC(=O)C(O),249.08485182,-8.389415947300199,0.4098853257988569,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(O))CC(=O)C(O)C(=O),277.07976644,-10.340228701698752,0.00510630924162611,LVOC
CC(=O)C(C(ON(=O)(=O))(C)C(O))CC(=O)C(OO),265.07976644,-8.088830699037635,0.8715190438919698,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(O))CC(=O)CC(=O)(O),277.07976644,-9.590332254205386,0.02870804114047992,LVOC
CC(=O)C(C(ON(=O)(=O))(C)C(ON(=O)(=O)))C(OO)C(=O),296.049194584,-6.187615092883135,77.53178669704891,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(ON(=O)(=O)))C(OO)C(=O)C(=O)(OO),356.0339384439999,-7.763773554156522,2.474280005073338,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(ON(=O)(=O)))CC(=O)C(=O)(OO),324.04410920399994,-7.223384455997262,7.815390381903899,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(OO))C(ON(=O)(=O))C(=O)C(OO),342.0546738879999,-8.75586236332796,0.2420829299397468,LVOC
CC(=O)C(C(ON(=O)(=O))(C)C(OO))C(ON(=O)(=O))C(=O)CC(=O)(OO),370.0495885079999,-8.001278666760278,1.4883746349224904,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(OO))CC(=O)(OO),267.05903099600005,-6.327130982342984,50.72327515535727,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C(OO))CC(=O)(OON(=O)(=O)),312.044109204,-5.4806155081863785,416.2281813371993,IVOC
CC(=O)C(C(ON(=O)(=O))(C)C(OO))CC(=O)C(OO)C(=O),309.06959568,-10.073917862271346,0.010516456335963617,LVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(=O)C(=O),217.058637072,-2.0768596439747995,733581.5989036713,IVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(=O)C(=O)C(=O),245.053551692,-3.243373637249128,56444.07566331111,IVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(O)C(=O)(OON(=O)(=O)),296.049194584,-4.616088127280895,2890.7248633755053,IVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(O)C(=O)C(=O)(OON(=O)(=O)),324.044109204,-4.686683487274133,2689.376742439029,IVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(ON(=O)(=O))C(=O)C(=O)(OO),324.04410920399994,-6.566202757599526,35.49215540811905,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(ON(=O)(=O))C(=O)C(OO),310.064844648,-6.047853606550508,112.02886167889571,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(ON(=O)(=O))C(=O)C(OO)C(=O)(OO),370.0495885079999,-8.517787767320915,0.4531094913960553,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(OO)C(=O)C(=O)(OO),295.053945616,-7.340010817030729,5.440284488772939,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(OO)C(=O)C(=O)C(=O),291.059030996,-6.516514314153253,35.7435567821928,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(OO)C(=O)C(ON(=O)(=O))C(=O)(OO),370.0495885079999,-7.593845504617982,3.8031672295629266,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(OO)C(=O)CC(=O)(O),293.07468106,-9.425797326328263,0.04435187411836526,LVOC
CC(=O)C(C(ON(=O)(=O))(C)C)C(OO)C(=O)CC(=O)(OO),309.06959568,-9.627212640868992,0.029415392275657017,LVOC
CC(=O)C(C(ON(=O)(=O))(C)C)CC(=O)C(=O)(OON(=O)(=O)),308.049194584,-4.491701461277929,4005.434346969924,IVOC
CC(=O)C(C(ON(=O)(=O))(C)C)CC(=O)C(O),233.0899372,-5.894609966218124,119.85179972550941,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C)CC(=O)C(O)C(=O)(O),277.07976644,-8.775467299953561,0.1874426925757307,LVOC
CC(=O)C(C(ON(=O)(=O))(C)C)CC(=O)C(ON(=O)(=O))C(=O)(O),322.064844648,-7.802124749972569,2.0490359249504446,SVOC
CC(=O)C(C(ON(=O)(=O))(C)C)CC(=O)C(ON(=O)(=O))C(=O)(OO),338.05975926799994,-7.376498014437191,5.730947957796597,SVOC
CC(=O)C(C(ON(=O)(=O)))(C(=O)(OO))C(OO)C(=O),267.022645488,-6.321033068057685,51.4334939422194,SVOC
CC(=O)C(C(ON(=O)(=O)))(C(OO))C(OO)C(=O)(OON(=O)(=O)),330.01828837999994,-6.115195100362525,102.11132423947468,SVOC
CC(=O)C(C(ON(=O)(=O)))(C)C(=O),175.048072388,-2.229442525149005,416337.7672444726,IVOC
CC(=O)C(C(ON(=O)(=O)))C(=O)C(O)C(OO)(C)C(=O)(OON(=O)(=O)),356.03393844399994,-8.670738888994524,0.30653742912385384,SVOC
CC(=O)C(C(ON(=O)(=O)))C(=O)C(OO)C(O)(C)C(=O)(OON(=O)(=O)),356.03393844399994,-6.688837658753776,29.4025326542415,SVOC
CC(=O)C(C(ON(=O)(=O)))C(C(O))(C)C(=O)(OON(=O)(=O)),296.049194584,-5.2233477342690895,714.080462670112,IVOC
CC(=O)C(C(ON(=O)(=O)))C(C)(C(=O)(OO))C(=O)CC(=O)(OON(=O)(=O)),368.0339384439999,-6.721060323158151,28.22009993089085,SVOC
CC(=O)C(C(ON(=O)(=O)))C(C)(C(O))C(=O)C(ON(=O)(=O)),294.069930028,-7.111107550832715,9.184892308576952,SVOC
CC(=O)C(C(ON(=O)(=O)))C(C)(C(O))C(=O)CC(=O),261.08485182000004,-7.633377694129967,2.4498245466353703,SVOC
CC(=O)C(C(ON(=O)(=O)))C(C)(C(OO))C(=O)C(ON(=O)(=O)),310.064844648,-7.059026551545819,10.91834914919,SVOC
CC(=O)C(C(ON(=O)(=O)))C(C)(C(OO))C(=O)C(OO),281.07468106000005,-9.5908422433009,0.02908777381402236,LVOC
CC(=O)C(C(ON(=O)(=O)))C(C)(C)C(=O)(OO),235.069201756,-3.750591861763312,16839.720232314114,IVOC
CC(=O)C(C(ON(=O)(=O)))C(C)(C)C(=O)C(ON(=O)(=O)),278.075015408,-5.308171864589894,551.7230223576325,IVOC
CC(=O)C(C(ON(=O)(=O)))C(C)(C)C(=O)C(OO),249.08485182,-6.42782284033682,37.51936482543168,SVOC
CC(=O)C(C(ON(=O)(=O)))C(C)(C)C(=O)CC(=O),245.0899372,-5.27519627383983,524.6385607896601,IVOC
CC(=O)C(C(ON(=O)(=O)))C(O)(C(ON(=O)(=O)))C(=O)CC(=O),308.049194584,-8.259843905354614,0.6831360017093084,SVOC
CC(=O)C(C(ON(=O)(=O)))C(O)(C(ON(=O)(=O)))C(OO),284.049194584,-6.749407404813855,20.404086623772322,SVOC
CC(=O)C(C(ON(=O)(=O)))C(O)(C(OO))C(=O)CC(=O),279.05903099600005,-8.788448014852618,0.18322261122215203,LVOC
