SMILES,molar_mass,log_p_sat
CC(ON(=O)(=O))CC(ON(=O)(=O))(C(=O)(OO))C(=O)C,282.03354452,-3.9476111753620864
CC(ON(=O)(=O))CC(ON(=O)(=O))C(=O)C(=O)CC(=O)CC(OO),338.05975926799994,-7.731199481145781
CC(ON(=O)(=O))CC(ON(=O)(=O))C(=O)C(OO)C(=O)C(=O)CC,338.059759268,-5.973869095655796
CC(ON(=O)(=O))CC(ON(=O)(=O))C(=O)C(OO)C(=O)CC(=O)C,338.059759268,-7.565080951510461
CC(ON(=O)(=O))CC(ON(=O)(=O))C(O)C(=O)CC(OO)CC,326.09614477599996,-8.050467209580308
CC(ON(=O)(=O))CC(ON(=O)(=O))C(O)CC(OO),270.06993002800004,-6.630953890247871
CC(ON(=O)(=O))CC(ON(=O)(=O))C(O)CCC(=O)(O),282.069930028,-7.588446865709672
CC(ON(=O)(=O))CC(ON(=O)(=O))C(OO)CC(=O)(OO),300.044109204,-5.438055942657762
CC(ON(=O)(=O))CC(ON(=O)(=O))C(OO)CC(O)CC(=O)C,326.09614477599996,-9.821504477463334
CC(ON(=O)(=O))CC(ON(=O)(=O))C(OO)CC(O)CCC,312.11688022,-7.673782248403687
CC(ON(=O)(=O))CC(ON(=O)(=O))C(OO)CCC(O)CC,312.11688022,-8.048601787204959
CC(ON(=O)(=O))CC(ON(=O)(=O))CC(=O)C(OO),268.05427996400005,-5.981149778746999
CC(ON(=O)(=O))CC(ON(=O)(=O))CC(O)CC(OO),284.085580092,-7.634428253023114
CC(ON(=O)(=O))CC(ON(=O)(=O))CC(OO),240.059365344,-4.035468297168349
CC(ON(=O)(=O))CC(ON(=O)(=O))CC(OO)C(=O)C(=O)CC,324.08049471199996,-6.644350709234389
CC(ON(=O)(=O))CC(ON(=O)(=O))CC(OO)CC(=O)CC,310.101230156,-6.409094615583599
CC(ON(=O)(=O))CC(ON(=O)(=O))CCC(=O)C(OO),282.069930028,-6.619395619296086
CC(ON(=O)(=O))CC(ON(=O)(=O))CCC(=O)C(OO)C(=O)C,324.08049471199996,-7.420467554200637
CC(ON(=O)(=O))CC(ON(=O)(=O))CCC(OO)CCC,296.1219656,-5.566577463754816
CC(ON(=O)(=O))CC(ON(=O)(=O))CCCC(OO)CC,296.1219656,-5.907628207898096
CC(ON(=O)(=O))CC(OO),151.048072388,-1.765913174861029
CC(ON(=O)(=O))CC(OO)(C(=O)C)C(=O)C,235.069201756,-5.167320508848775
CC(ON(=O)(=O))CC(OO)C(=O)C(=O),207.03790162800001,-3.369691685309564
CC(ON(=O)(=O))CC(OO)C(=O)C(=O)C(=O)CC(ON(=O)(=O)),324.044109204,-7.5929875146935135
CC(ON(=O)(=O))CC(OO)C(=O)CC(=O)C,235.069201756,-5.478854167086452
CC(ON(=O)(=O))CC(OO)C(=O)CC(=O)C(=O)CC(ON(=O)(=O)),338.05975926799994,-8.19271065320348
CC(ON(=O)(=O))CC(OO)C(=O)CC(=O)CC(=O),263.064116376,-7.033185795107601
CC(ON(=O)(=O))CC(OO)C(=O)CC(ON(=O)(=O)),268.05427996400005,-5.764033982040204
CC(ON(=O)(=O))CC(OO)C(=O)CCC(=O)(O),251.06411637600002,-7.1902130068342665
CC(ON(=O)(=O))CC(OO)C(=O)CCC(=O)(OO),267.05903099600005,-9.89839689585817
CC(ON(=O)(=O))CC(OO)C(O)C(=O)(OON(=O)(=O)),286.02845914,-4.860554593717699
CC(ON(=O)(=O))CC(OO)CC(=O)C(ON(=O)(=O))C(OO),314.05975926799994,-8.537979524614789
CC(ON(=O)(=O))CC(OO)CC(=O)CC(ON(=O)(=O)),282.069930028,-7.00967792004971
CC(ON(=O)(=O))CC(OO)CCC(O)CC(ON(=O)(=O)),298.101230156,-8.757922903739905
CC(ON(=O)(=O))CC(OO)CCC(OO),225.08485182,-5.934091316997492
CC(ON(=O)(=O))CC(OO)CCCCC(ON(=O)(=O)),282.106315536,-6.130851198522061
CC(ON(=O)(=O))CC(OO)CCCCCC(ON(=O)(=O)),296.12196559999995,-6.611924600979602
CC(ON(=O)(=O))CC=C(OO),163.048072388,-2.0318907988718022
CC(ON(=O)(=O))CCC(=O)C(=O)C(=O)CC(=O)(OO),277.04338093200005,-6.148015434565875
CC(ON(=O)(=O))CCC(=O)C(=O)C(=O)CC(ON(=O)(=O)),292.054279964,-5.308107453422167
CC(ON(=O)(=O))CCC(=O)C(=O)C(=O)CC(OO),263.064116376,-6.002742299430462
CC(ON(=O)(=O))CCC(=O)C(=O)CC(=O)C(O),247.069201756,-7.106568760282083
CC(ON(=O)(=O))CCC(=O)C(=O)CC(OO),235.069201756,-5.117511382473266
CC(ON(=O)(=O))CCC(=O)C(O)C(=O)C(ON(=O)(=O)),280.054279964,-3.573960138830999
CC(ON(=O)(=O))CCC(=O)C(O)C(ON(=O)(=O))C(O),282.069930028,-7.511444434374928
CC(ON(=O)(=O))CCC(=O)C(ON(=O)(=O))C(=O)C(OO),296.04919458399996,-6.401180213805499
CC(ON(=O)(=O))CCC(=O)C(ON(=O)(=O))C(=O)CCC(=O)(O),322.06484464799996,-7.104944169309328
CC(ON(=O)(=O))CCC(=O)C(ON(=O)(=O))CC(O),266.075015408,-5.489584127153184
CC(ON(=O)(=O))CCC(=O)C(OO)C(=O)C(ON(=O)(=O))CC,324.08049471199996,-6.252448886728298
CC(ON(=O)(=O))CCC(=O)C(OO)C(=O)CCC(=O)(O),293.07468106,-9.881621115443258
CC(ON(=O)(=O))CCC(=O)C(OO)C(=O)CCC(=O)(OO),309.06959567999996,-9.122830173773652
CC(ON(=O)(=O))CCC(=O)C(OO)C(O)CC(O),267.095416504,-9.943126933325404
CC(ON(=O)(=O))CCC(=O)C(OO)C(ON(=O)(=O))C(=O)C(=O)C,338.05975926799994,-7.474785950918729
CC(ON(=O)(=O))CCC(=O)C(OO)C(ON(=O)(=O))CC(=O)C,324.08049471199996,-7.225790016682356
CC(ON(=O)(=O))CCC(=O)C(OO)C(ON(=O)(=O))CC(O),312.08049471199996,-8.65050904252854
CC(ON(=O)(=O))CCC(=O)C(OO)CC(=O)(OON(=O)(=O)),312.044109204,-5.809228472236375
CC(ON(=O)(=O))CCC(=O)C(OO)CCC(O),251.100501884,-8.389326996672645
CC(ON(=O)(=O))CCC(=O)C(OO)CCC(O)C,265.11615194800004,-8.451369207023637
CC(ON(=O)(=O))CCC(=O)CC(=O)C(ON(=O)(=O))C(=O)(O),308.04919458399996,-7.932495471709499
CC(ON(=O)(=O))CCC(=O)CC(=O)C(ON(=O)(=O))CC(=O)(O),322.06484464799996,-8.33430702984745
CC(ON(=O)(=O))CCC(=O)CC(=O)C(OO)CC(=O)(OO),309.06959567999996,-9.123426798417745
CC(ON(=O)(=O))CCC(=O)CC(=O)CC(=O)C(=O)(OO),291.059030996,-8.748008252059629
CC(ON(=O)(=O))CCC(=O)CC(=O)CC(ON(=O)(=O)),278.075015408,-5.553172081892541
CC(ON(=O)(=O))CCC(=O)CC(=O)CC(ON(=O)(=O))C(=O)(O),322.06484464799996,-8.944442394768194
CC(ON(=O)(=O))CCC(=O)CC(=O)CC(ON(=O)(=O))C(OO),324.08049471199996,-7.988661985165329
CC(ON(=O)(=O))CCC(=O)CC(=O)CC(OO)C(OO),295.090331124,-9.63406843020196
CC(ON(=O)(=O))CCC(=O)CC(=O)CCC(=O)(O),261.08485182000004,-7.013352161652207
CC(ON(=O)(=O))CCC(=O)CC(=O)CCC(O),247.105587264,-6.05350042059102
CC(ON(=O)(=O))CCC(=O)CC(O)CC(ON(=O)(=O)),280.090665472,-7.167507892899362
CC(ON(=O)(=O))CCC(=O)CC(O)CCC(ON(=O)(=O)),294.10631553599995,-7.543632978320656
CC(ON(=O)(=O))CCC(=O)CC(ON(=O)(=O)),236.064450724,-4.372368388370684
CC(ON(=O)(=O))CCC(=O)CC(ON(=O)(=O))C(OO)CC,310.101230156,-6.714872170748466
CC(ON(=O)(=O))CCC(=O)CC(ON(=O)(=O))CC(=O),278.075015408,-6.23682190846974
CC(ON(=O)(=O))CCC(=O)CC(ON(=O)(=O))CC(=O)(OO),310.06484464799996,-8.806628341668352
CC(ON(=O)(=O))CCC(=O)CC(OO)C(=O),235.069201756,-6.427650304749746
CC(ON(=O)(=O))CCC(=O)CC(OO)C(=O)C(=O)C,277.07976644,-5.713531608651392
CC(ON(=O)(=O))CCC(=O)CC(OO)CC(ON(=O)(=O)),296.085580092,-6.98641188874328
CC(ON(=O)(=O))CCC(=O)CCC(=O),203.079372516,-3.5498690204433485
CC(ON(=O)(=O))CCC(=O)CCC(=O)C(ON(=O)(=O))C,292.090665472,-5.571261049582774
CC(ON(=O)(=O))CCC(=O)CCC(OO)CC,249.121237328,-5.422674516238428
CC(ON(=O)(=O))CCC(=O)CCCC(OO),235.105587264,-5.629308788124062
CC(ON(=O)(=O))CCC(O)C(O)C(=O)C(ON(=O)(=O)),282.069930028,-8.7179983608448
CC(ON(=O)(=O))CCC(O)C(ON(=O)(=O))C(OO),270.06993002800004,-6.893948527861753
CC(ON(=O)(=O))CCC(O)C(ON(=O)(=O))CC(OO),284.085580092,-7.205896590652025
CC(ON(=O)(=O))CCC(O)C(OO)C(ON(=O)(=O)),270.06993002800004,-6.92025405345473
CC(ON(=O)(=O))CCC(O)C(OO)CC(=O)(OON(=O)(=O)),314.059759268,-7.02660797843364
CC(ON(=O)(=O))CCC(O)C(OO)CC(=O)C(ON(=O)(=O))C,326.09614477599996,-9.047751576138364
CC(ON(=O)(=O))CCC(O)C(OO)CC(=O)CC,265.11615194800004,-7.51894297540256
CC(ON(=O)(=O))CCC(O)CC(=O)(OO),223.069201756,-7.193855386490871
CC(ON(=O)(=O))CCC(O)CC(=O)C(ON(=O)(=O))CC(=O),308.085580092,-8.590658809242875
CC(ON(=O)(=O))CCC(O)CC(=O)C(OO)C(=O)C,279.095416504,-9.167104171748583
CC(ON(=O)(=O))CCC(O)CC(=O)C(OO)CC,265.11615194800004,-8.078046113186918
CC(ON(=O)(=O))CCC(O)CC(=O)CC(=O)(OON(=O)(=O)),310.06484464799996,-7.054052652535681
CC(ON(=O)(=O))CCC(O)CC(=O)CCC(=O)(O),263.10050188400004,-9.392356890801151
CC(ON(=O)(=O))CCC(O)CC(=O)CCC(OO),265.11615194800004,-8.927243255568746
CC(ON(=O)(=O))CCC(O)CC(O)CCC(=O),249.121237328,-8.825531060318317
CC(ON(=O)(=O))CCC(O)CC(ON(=O)(=O))CCC(=O)(OO),326.09614477599996,-10.383521153557377
CC(ON(=O)(=O))CCC(O)CC(OO)CCC,251.136887392,-6.929169185485418
CC(ON(=O)(=O))CCC(O)CCC(=O)C(ON(=O)(=O)),280.090665472,-7.1121072941018095
CC(ON(=O)(=O))CCC(O)CCC(=O)C(ON(=O)(=O))C,294.106315536,-7.222967184526614
CC(ON(=O)(=O))CCC(O)CCC(=O)CC(=O),247.105587264,-7.287960157677422
CC(ON(=O)(=O))CCC(O)CCC(OO)C(ON(=O)(=O))C,312.11688022,-9.11445921088189
CC(ON(=O)(=O))CCC(O)CCCC(=O)(OON(=O)(=O)),296.085580092,-5.503089708890893
CC(ON(=O)(=O))CCC(O)CCCCC(=O)(O),249.121237328,-8.161005909326178
CC(ON(=O)(=O))CCC(O)CCCCC(=O)(OO),265.11615194800004,-10.213413849122691
CC(ON(=O)(=O))CCC(ON(=O)(=O))C(=O)(O),238.04371528000001,-5.020538580757332
CC(ON(=O)(=O))CCC(ON(=O)(=O))C(=O)CC(=O)(O),280.054279964,-6.789528495248759
CC(ON(=O)(=O))CCC(ON(=O)(=O))CC(=O),236.064450724,-4.185123216521973
CC(ON(=O)(=O))CCC(ON(=O)(=O))CC(=O)C(=O)C(OO),310.06484464799996,-7.68988639562034
CC(ON(=O)(=O))CCC(ON(=O)(=O))CC(=O)CC(=O)(OO),310.06484464799996,-7.738335474430297
CC(ON(=O)(=O))CCC(ON(=O)(=O))CCC(=O)(O),266.075015408,-6.141649270880936
CC(ON(=O)(=O))CCC(OO)C(=O),193.058637072,-4.132223811397486
CC(ON(=O)(=O))CCC(OO)C(=O)(O),209.053551692,-6.574032871363054
CC(ON(=O)(=O))CCC(OO)C(OO)CC(=O)CC,281.111066568,-8.341243273297914
CC(ON(=O)(=O))CCC(OO)CC(=O)(O),223.069201756,-6.625966851225205
CC(ON(=O)(=O))CCC(OO)CC(=O)(OO),239.06411637600002,-5.586877650426632
CC(ON(=O)(=O))CCC(OO)CC(=O)C(ON(=O)(=O)),282.069930028,-7.166711032160604
CC(ON(=O)(=O))CCC(OO)CC(=O)CC(=O)(OO),281.07468106000005,-8.008723900895804
CC(ON(=O)(=O))CCC(OO)CC(=O)CC(=O)C(ON(=O)(=O)),324.08049471199996,-8.412039271899811
CC(ON(=O)(=O))CCC(OO)CC(=O)CCC(OO),281.111066568,-9.17481928833767
CC(ON(=O)(=O))CCC(OO)CC(ON(=O)(=O)),254.075015408,-5.366321848998403
CC(ON(=O)(=O))CCC(OO)CC(OO),225.08485182,-5.97409466506558
CC(ON(=O)(=O))CCCC(=O)C(=O)CC(=O)(OON(=O)(=O)),308.04919458399996,-4.588099034689667
CC(ON(=O)(=O))CCCC(=O)CC(ON(=O)(=O))C(OO)C,310.101230156,-7.453406539376251
CC(ON(=O)(=O))CCCC(=O)CC(OO)C(O)C,265.11615194800004,-8.149673446616626
CC(ON(=O)(=O))CCCC(=O)CC(OO)C(OO)C,281.111066568,-8.618328331801228
CC(ON(=O)(=O))CCCC(=O)CCC(=O)(OO),249.08485182,-5.843255590279738
CC(ON(=O)(=O))CCCC(O)C(=O)(OON(=O)(=O)),268.05427996400005,-3.99977266292093
CC(ON(=O)(=O))CCCC(O)C(OO)C(ON(=O)(=O)),284.085580092,-7.425999261352071
CC(ON(=O)(=O))CCCC(O)CC(OO),223.105587264,-6.512170185684593
CC(ON(=O)(=O))CCCC(O)CC(OO)C(=O)C,265.11615194800004,-8.607384182989733
CC(ON(=O)(=O))CCCC(O)CCC(=O)(O),235.105587264,-7.870847602621937
CC(ON(=O)(=O))CCCC(ON(=O)(=O))C(=O),236.064450724,-4.068821533071533
CC(ON(=O)(=O))CCCC(ON(=O)(=O))C(=O)(OO),268.05427996400005,-7.056780075663956
CC(ON(=O)(=O))CCCC(ON(=O)(=O))C(=O)CCC(=O)(O),308.085580092,-7.638285942665478
CC(ON(=O)(=O))CCCC(ON(=O)(=O))C(OO),254.075015408,-5.085617271516313
CC(ON(=O)(=O))CCCC(ON(=O)(=O))C(OO)CC(O)C,312.11688022,-8.256770645619898
CC(ON(=O)(=O))CCCC(ON(=O)(=O))CC(=O)(OO),282.069930028,-7.228752182748409
CC(ON(=O)(=O))CCCC(ON(=O)(=O))CC(OO)C(=O)(O),312.08049471199996,-8.228589756981302
CC(ON(=O)(=O))CCCC(OO)C(=O)C(ON(=O)(=O)),282.069930028,-6.255579191132839
CC(ON(=O)(=O))CCCC(OO)C(=O)CC(=O)(O),265.07976644,-8.864371174712998
CC(ON(=O)(=O))CCCC(OO)C(=O)CC(OO),267.095416504,-8.208186310823798
CC(ON(=O)(=O))CCCC(OO)C(=O)CCC(=O)(OO),295.090331124,-8.122209383979417
CC(ON(=O)(=O))CCCC(OO)C(ON(=O)(=O))C(=O)CC,310.101230156,-7.146934009181492
CC(ON(=O)(=O))CCCC(OO)CCC(=O)(OO),267.095416504,-9.705728679108104
CC(ON(=O)(=O))CCCC(OO)CCC(=O)(OON(=O)(=O)),312.08049471199996,-5.846770410228538
CC(ON(=O)(=O))CCCC(OO)CCC(O)C,251.136887392,-7.374537702130922
CC(ON(=O)(=O))CCCC(OO)CCC(ON(=O)(=O))C,296.1219656,-6.342290644190655
CC(ON(=O)(=O))CCCCC(=O)C(=O),203.079372516,-3.035338663018505
CC(ON(=O)(=O))CCCCC(=O)C(=O)C(OO),249.08485182,-5.963257037483937
CC(ON(=O)(=O))CCCCC(=O)C(=O)CC(=O)(OON(=O)(=O)),322.06484464799996,-5.032802864800912
CC(ON(=O)(=O))CCCCC(=O)C(ON(=O)(=O))C(OO),296.085580092,-7.107392812059922
CC(ON(=O)(=O))CCCCC(=O)C(ON(=O)(=O))CC(=O)(O),308.085580092,-7.949760919149292
CC(ON(=O)(=O))CCCCC(=O)C(ON(=O)(=O))CC(=O)(OO),324.08049471199996,-7.29245561750245
CC(ON(=O)(=O))CCCCC(=O)C(OO)CC(=O)(O),279.095416504,-9.273033883917922
CC(ON(=O)(=O))CCCCC(=O)C(OO)CC(=O)(OO),295.090331124,-7.664221066753292
CC(ON(=O)(=O))CCCCC(=O)CC(=O),217.09502258,-4.134447824259082
CC(ON(=O)(=O))CCCCC(=O)CC(=O)C(O),247.105587264,-7.3511241545455
CC(ON(=O)(=O))CCCCC(=O)CC(ON(=O)(=O))C(O),294.106315536,-7.249172254645154
CC(ON(=O)(=O))CCCCC(=O)CC(ON(=O)(=O))C(OO),310.101230156,-7.919592100444436
CC(ON(=O)(=O))CCCCC(=O)CCC(=O),231.110672644,-4.494915827708128
CC(ON(=O)(=O))CCCCC(=O)CCC(=O)(OO),263.10050188400004,-5.739250954359472
CC(ON(=O)(=O))CCCCC(ON(=O)(=O)),222.085186168,-3.305884306493521
CC(ON(=O)(=O))CCCCC(ON(=O)(=O))C(=O)C(OO)C,310.101230156,-6.84597278557636
CC(ON(=O)(=O))CCCCC(ON(=O)(=O))CCC(O),280.12705098,-6.575214958917517
CC(ON(=O)(=O))CCCCC(OO)CC(=O)(O),251.100501884,-7.552967811306035
CC(ON(=O)(=O))CCCCC(OO)CCC(O),251.136887392,-7.729005999074905
CC(ON(=O)(=O))CCCCCC(=O)(OON(=O)(=O)),266.075015408,-3.434235622268313
CC(ON(=O)(=O))CCCCCC(ON(=O)(=O))CC(=O)(O),294.10631553599995,-7.152461476882041
CC(ON(=O)(=O))CCCCCC(OO)CC(=O)(OON(=O)(=O)),326.09614477599996,-6.545201682091662
CC(ON(=O)(=O))CCCCCCC(=O)(OO),235.105587264,-7.158179949241889
CC(ON(=O)(=O))CCCCCCC(ON(=O)(=O))C,264.13213636,-4.252931252401393
CC(ON(=O)(=O))OOC(C(=O)(O))C(=O)(OO),241.00699542400002,-7.817270213212986
CC(ON(=O)(=O))OOC(C(=O)(O))C(=O)C(=O),237.01208080400002,-4.710260327947866
CC(ON(=O)(=O))OOC(C(=O)(O))C(OO)C(=O)(O),271.01756010800005,-9.287408522144103
CC(OO)(C(=O)(N(=O)(=O)))C(=O)(O),179.00660150000002,-4.077105311173289
CC(OO)(C(=O)(N(=O)(=O)))OC(=O),179.00660150000002,-3.835819352318474
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(=O)C(ON(=O)(=O))C(=O)(OO),341.9819028719999,-6.072898427769919
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(O)C(=O)(O),253.00699542400002,-6.8446689615057865
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(O)C(=O)C(=O)(O),281.001910044,-7.719001937098856
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(O)C(=O)C(=O)(OO),296.996824664,-7.385531376288811
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(O)C(O)C(=O)(O),283.017560108,-10.205058225832303
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(O)C(ON(=O)(=O))C(=O)(OO),343.9975529359999,-8.109480524330834
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(O)C(OO)C(=O)(O),299.01247472800003,-9.964445315056008
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(O)C(OO)C(=O)(OO),315.007389348,-8.50724497335614
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(ON(=O)(=O))C(=O)C(=O)(O),325.98698825199995,-6.564899594208871
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(OO)C(O)C(=O)(O),299.01247472800003,-9.765566673016618
CC(OO)(C(=O)(N(=O)(=O)))OC(=O)C(OO)C(O)C(=O)(OO),315.007389348,-10.58021877717876
CC(OO)(C(=O)(N(=O)(=O)))OOC(=O)C(=O),222.99643074000002,-3.462432897772588
CC(OO)(C(=O)(O))C(=O)C(=O)(O),178.01135253200002,-7.744274961860758
CC(OO)(C(=O)(O))C(=O)C(=O)(OON(=O)(=O)),238.99134536000003,-4.606364569964864
CC(OO)(C(=O)(O))C(=O)C(=O)C(=O)C(=O)(OON(=O)(=O)),294.98117460000003,-5.0392529677693725
CC(OO)(C(=O)(O))C(=O)C(C)(C)C(ON(=O)(=O)),251.06411637600002,-6.691958982194126
CC(OO)(C(=O)(O))C(=O)C(C)(C)CC(=O),218.079038168,-8.2738648639784
CC(OO)(C(=O)(O))C(=O)C(OO)OC(=O)C(=O),252.01174645600003,-8.771703121974582
CC(OO)(C(=O)(O))C(=O)CC(=O)C(OO)(C)C(ON(=O)(=O)),311.048860236,-10.27963939771342
CC(OO)(C(=O)(O))C(=O)CC(ON(=O)(=O))(C(=O))C(OO)(C)C,325.0645103,-11.341755997387716
CC(OO)(C(=O)(O))C(=O)OC(=O)C(=O)(O),222.00118177200002,-7.880843501608186
CC(OO)(C(=O)(O))C(=O)OOC(=O)C(=O)(OON(=O)(=O)),298.97608922,-5.174272073262545
CC(OO)(C(=O)(O))C(=O)OOC(C(=O)(O))C(=O),252.01174645600003,-10.892331694640422
CC(OO)(C(=O)(O))C(=O)OOC(N(=O)(=O))(C(=O)(O))C(=O),296.99682466400003,-9.994017084822511
CC(OO)(C(=O)(O))C(=O)OOC(ON(=O)(=O))(C(=O))C(=O),296.99682466400003,-6.820977183853075
CC(OO)(C(=O)(O))C(C(=O)(O))C(=O),192.02700259600002,-9.15474420759353
CC(OO)(C(=O)(O))C(C(=O)(OO))C(ON(=O)(=O))C(=O),283.01756010800005,-8.236609913014183
CC(OO)(C(=O)(O))C(C(=O)(OON(=O)(=O)))C(OO)(C)C,299.04886023600005,-8.110442586228372
CC(OO)(C(=O)(O))C(C(=O)(OON(=O)(=O)))OOC(=O)C(=O),312.991739284,-7.036240449922248
CC(OO)(C(=O)(O))C(C(=O))C(C)(C)C(=O)C(=O),246.073952788,-9.000499171689146
CC(OO)(C(=O)(O))C(C(=O))C(C)(C)C(ON(=O)(=O))C(=O),293.07468106,-9.109055441047268
CC(OO)(C(=O)(O))C(C(=O))C(C)(C)C(OO)C(=O),264.084517472,-11.844879985127475
CC(OO)(C(=O)(O))C(C(=O))C(ON(=O)(=O))(C)C,251.06411637600002,-7.445520882793621
CC(OO)(C(=O)(O))C(C(=O))CC(=O)(OON(=O)(=O)),267.022645488,-7.71836821906779
CC(OO)(C(=O)(O))C(C(=O))OOC(=O)C(=O)(O),252.01174645600003,-10.86245498030149
CC(OO)(C(=O)(O))C(C(=O)C(ON(=O)(=O)))CC(=O)C(OO),311.048860236,-11.488131995945515
CC(OO)(C(=O)(O))C(C(O)(C)C(=O)(OON(=O)(=O)))CC(=O),311.048860236,-9.575062023028938
CC(OO)(C(=O)(O))C(C(O)(C)C(=O))CC(=O),234.073952788,-11.250616423758528
CC(OO)(C(=O)(O))C(C(O))C(C)(C)C(=O)(OON(=O)(=O)),297.06959568,-8.92499751426035
CC(OO)(C(=O)(O))C(C(O))C(C)(C)C(=O)C(=O),248.089602852,-10.133334429316047
CC(OO)(C(=O)(O))C(C(ON(=O)(=O)))C(=O),223.03281624800002,-7.237408117049542
CC(OO)(C(=O)(O))C(C(ON(=O)(=O)))CC(=O)(OON(=O)(=O)),314.02337375999997,-7.361521034448953
CC(OO)(C(=O)(O))C(C)(C)C(=O),176.068473484,-6.369360813302161
CC(OO)(C(=O)(O))C(C)CC(=O)CC(=O)(OON(=O)(=O)),295.053945616,-8.217036752670975
CC(OO)(C(=O)(O))C(N(=O)(=O))(C1(O)(OO))OOC1C(=O),299.01247472800003,-9.857196046213351
CC(OO)(C(=O)(O))C(N(=O)(=O))(ON(=O)(=O))C(=O)(O),269.997159012,-7.836740114584115
CC(OO)(C(=O)(O))C(O)(C(=O)(N(=O)(=O)))OOC(=O),269.00191004400006,-9.180730524600062
CC(OO)(C(=O)(O))C(O)(CC(=O))CC(=O),220.05830272400001,-10.583385988761282
CC(OO)(C(=O)(O))C(O)(O)C(=O)C(ON(=O)(=O))C(=O)(OON(=O)(=O)),359.99246755599995,-6.920898552036739
CC(OO)(C(=O)(O))C(O)(OO)C1OC1C(=O)(OON(=O)(=O)),315.007389348,-7.7876245705492675
CC(OO)(C(=O)(O))C(O)C(=O)(OO),196.02191721600002,-8.938643592802931
CC(OO)(C(=O)(O))C(O)C(=O)C(=O)C(=O),220.02191721600002,-7.496305888087813
CC(OO)(C(=O)(O))C(O)C(=O)C(OO)C(=O),238.03248190000002,-10.278117288823038
CC(OO)(C(=O)(O))C(O)C(O)C(ON(=O)(=O))C(=O),269.038295552,-11.130867462738555
CC(OO)(C(=O)(O))C(O)C1OC1(N(=O)(=O))C(=O)(O),267.022645488,-11.270119596754563
CC(OO)(C(=O)(O))C(O)C=CC(=O),190.04773804,-9.465033009148724
CC(OO)(C(=O)(O))C(ON(=O)(=O))(C(=O))C(=O)C(O),267.022645488,-8.835091068002717
CC(OO)(C(=O)(O))C(ON(=O)(=O))(C(=O))C(C)(C)C(=O),279.05903099600005,-8.440561049579395
CC(OO)(C(=O)(O))C(ON(=O)(=O))(C(=O))CC(=O)(OO),283.017560108,-9.314684491883323
CC(OO)(C(=O)(O))C(ON(=O)(=O))(C(OO))CC(=O),269.038295552,-10.718467574173772
CC(OO)(C(=O)(O))C(ON(=O)(=O))(C)CC(=O)(OON(=O)(=O)),314.02337375999997,-6.836868212342391
CC(OO)(C(=O)(O))C(ON(=O)(=O))(OO)C(=O)(O),257.00191004400006,-9.746169052205254
CC(OO)(C(=O)(O))C(ON(=O)(=O))(OO)C(=O)OOC(=O),300.991739284,-8.8351009817203
CC(OO)(C(=O)(O))C(ON(=O)(=O))(OO)C(ON(=O)(=O))OC(=O),331.9975529359999,-8.562697800218356
CC(OO)(C(=O)(O))C(ON(=O)(=O))C(=O)OC(=O)C(=O)(OO),312.991739284,-9.513309308650085
CC(OO)(C(=O)(O))C(ON(=O)(=O))C(C)(C)C(=O),251.06411637600002,-7.353325135156929
CC(OO)(C(=O)(O))C(ON(=O)(=O))C(C)(C)C(O)C(=O),281.07468106000005,-10.285795416428924
CC(OO)(C(=O)(O))C(ON(=O)(=O))C(O)C(=O)C(=O),267.022645488,-7.18772958355644
CC(OO)(C(=O)(O))C(ON(=O)(=O))C(OO)OC(=O)C(=O),299.01247472800003,-8.414303338966825
CC(OO)(C(=O)(O))C(ON(=O)(=O))C1OC1C(=O),251.02773086800002,-7.410791451292969
CC(OO)(C(=O)(O))C(ON(=O)(=O))C=CC(=O),235.03281624800002,-7.880217705912453
CC(OO)(C(=O)(O))C(ON(=O)(=O))CC(=O)C(ON(=O)(=O)),298.02845914,-8.546544178577875
CC(OO)(C(=O)(O))C(ON(=O)(=O))OC(=O),225.01208080400002,-5.688050301464716
CC(OO)(C(=O)(O))C(ON(=O)(=O))OOC(=O)C(=O),269.00191004400006,-6.506736337540137
CC(OO)(C(=O)(O))C(ON(=O)(=O))OOC(=O)C(=O)(OON(=O)(=O)),345.97681749199995,-4.940565856007624
CC(OO)(C(=O)(O))C(OO)(C(ON(=O)(=O)))C(=O)C,269.0382955520001,-8.437322403301005
CC(OO)(C(=O)(O))C(OO)(C(ON(=O)(=O)))CC(=O),269.038295552,-10.106564510079863
CC(OO)(C(=O)(O))C(OO)(C1(O)(N(=O)(=O)))OOC1C(=O),299.01247472800003,-11.315466266693928
CC(OO)(C(=O)(O))C(OO)(C1(O))OOC1C(=O),254.02739652000002,-9.174137970739038
CC(OO)(C(=O)(O))C(OO)C(C)(C)C(C(=O)(O))C(=O),280.079432092,-13.036581899014848
